entity,entity code,date,series,generation_TWh
Philippines (the),PHL,01/05/2017,Gas,1.91
Philippines (the),PHL,01/05/2017,Hydro,0.6
Philippines (the),PHL,01/05/2017,Other Fossil,0.29
Philippines (the),PHL,01/05/2017,Other Renewables,0.92
Philippines (the),PHL,01/05/2017,Solar,0.12
Philippines (the),PHL,01/05/2017,Wind,0.03
Philippines (the),PHL,01/05/2017,Total Generation,8.04
Philippines (the),PHL,01/06/2017,Bioenergy,0.06
Philippines (the),PHL,01/06/2017,Coal,4.25
Philippines (the),PHL,01/06/2017,Gas,1.93
Philippines (the),PHL,01/06/2017,Hydro,0.7
Philippines (the),PHL,01/06/2017,Other Fossil,0.18
Philippines (the),PHL,01/06/2017,Other Renewables,0.9
Philippines (the),PHL,01/06/2017,Solar,0.11
Philippines (the),PHL,01/06/2017,Wind,0.02
Philippines (the),PHL,01/06/2017,Total Generation,8.15
Philippines (the),PHL,01/07/2017,Bioenergy,0.05
Philippines (the),PHL,01/07/2017,Coal,3.86
Philippines (the),PHL,01/07/2017,Gas,1.88
Philippines (the),PHL,01/07/2017,Hydro,0.67
Philippines (the),PHL,01/07/2017,Other Fossil,0.21
Philippines (the),PHL,01/07/2017,Other Renewables,0.73
Philippines (the),PHL,01/07/2017,Solar,0.09
Philippines (the),PHL,01/07/2017,Wind,0.01
Philippines (the),PHL,01/07/2017,Total Generation,7.5
Philippines (the),PHL,01/08/2017,Bioenergy,0.04
Philippines (the),PHL,01/08/2017,Coal,3.94
Philippines (the),PHL,01/08/2017,Gas,1.91
Philippines (the),PHL,01/08/2017,Hydro,0.88
Philippines (the),PHL,01/08/2017,Other Fossil,0.23
Philippines (the),PHL,01/08/2017,Other Renewables,0.73
Philippines (the),PHL,01/08/2017,Solar,0.1
Philippines (the),PHL,01/08/2017,Wind,0.05
Philippines (the),PHL,01/08/2017,Total Generation,7.88
Philippines (the),PHL,01/09/2017,Bioenergy,0.05
Philippines (the),PHL,01/09/2017,Coal,3.81
Philippines (the),PHL,01/09/2017,Gas,1.92
Philippines (the),PHL,01/09/2017,Hydro,0.92
Philippines (the),PHL,01/09/2017,Other Fossil,0.24
Philippines (the),PHL,01/09/2017,Other Renewables,0.81
Philippines (the),PHL,01/09/2017,Solar,0.11
Philippines (the),PHL,01/09/2017,Wind,0.04
Philippines (the),PHL,01/09/2017,Total Generation,7.9
Philippines (the),PHL,01/10/2017,Bioenergy,0.05
Philippines (the),PHL,01/10/2017,Coal,3.73
Philippines (the),PHL,01/10/2017,Gas,1.82
Philippines (the),PHL,01/10/2017,Hydro,0.74
Philippines (the),PHL,01/10/2017,Other Fossil,0.27
Philippines (the),PHL,01/10/2017,Other Renewables,0.95
Philippines (the),PHL,01/10/2017,Solar,0.1
Philippines (the),PHL,01/10/2017,Wind,0.06
Philippines (the),PHL,01/10/2017,Total Generation,7.72
Philippines (the),PHL,01/11/2017,Bioenergy,0.07
Philippines (the),PHL,01/11/2017,Coal,3.65
Philippines (the),PHL,01/11/2017,Gas,1.86
Philippines (the),PHL,01/11/2017,Hydro,0.85
Philippines (the),PHL,01/11/2017,Other Fossil,0.14
Philippines (the),PHL,01/11/2017,Other Renewables,0.95
Philippines (the),PHL,01/11/2017,Solar,0.1
Philippines (the),PHL,01/11/2017,Wind,0.11
Philippines (the),PHL,01/11/2017,Total Generation,7.73
Philippines (the),PHL,01/12/2017,Bioenergy,0.08
Philippines (the),PHL,01/12/2017,Coal,3.65
Philippines (the),PHL,01/12/2017,Gas,1.63
Philippines (the),PHL,01/12/2017,Hydro,0.82
Philippines (the),PHL,01/12/2017,Other Fossil,0.08
Philippines (the),PHL,01/12/2017,Other Renewables,0.83
Philippines (the),PHL,01/12/2017,Solar,0.1
Philippines (the),PHL,01/12/2017,Wind,0.17
Philippines (the),PHL,01/12/2017,Total Generation,7.36
Philippines (the),PHL,01/01/2018,Bioenergy,0.07
Philippines (the),PHL,01/01/2018,Coal,3.89
Philippines (the),PHL,01/01/2018,Gas,1.54
Philippines (the),PHL,01/01/2018,Hydro,0.81
Philippines (the),PHL,01/01/2018,Other Fossil,0.07
Philippines (the),PHL,01/01/2018,Other Renewables,0.71
Philippines (the),PHL,01/01/2018,Solar,0.1
Philippines (the),PHL,01/01/2018,Wind,0.14
Philippines (the),PHL,01/01/2018,Total Generation,7.33
Philippines (the),PHL,01/02/2018,Bioenergy,0.08
Philippines (the),PHL,01/02/2018,Coal,3.73
Philippines (the),PHL,01/02/2018,Gas,1.82
Philippines (the),PHL,01/02/2018,Hydro,0.78
Philippines (the),PHL,01/02/2018,Other Fossil,0.1
Philippines (the),PHL,01/02/2018,Other Renewables,0.87
Philippines (the),PHL,01/02/2018,Solar,0.11
Philippines (the),PHL,01/02/2018,Wind,0.14
Philippines (the),PHL,01/02/2018,Total Generation,7.63
Philippines (the),PHL,01/03/2018,Bioenergy,0.07
Philippines (the),PHL,01/03/2018,Coal,3.36
Philippines (the),PHL,01/03/2018,Gas,1.93
Philippines (the),PHL,01/03/2018,Hydro,0.61
Philippines (the),PHL,01/03/2018,Other Fossil,0.19
Philippines (the),PHL,01/03/2018,Other Renewables,0.82
Philippines (the),PHL,01/03/2018,Solar,0.11
Philippines (the),PHL,01/03/2018,Wind,0.11
Philippines (the),PHL,01/03/2018,Total Generation,7.2
Philippines (the),PHL,01/04/2018,Bioenergy,0.07
Philippines (the),PHL,01/04/2018,Coal,4.36
Philippines (the),PHL,01/04/2018,Gas,1.77
Philippines (the),PHL,01/04/2018,Hydro,0.56
Philippines (the),PHL,01/04/2018,Other Fossil,0.13
Philippines (the),PHL,01/04/2018,Other Renewables,0.91
Philippines (the),PHL,01/04/2018,Solar,0.13
Philippines (the),PHL,01/04/2018,Wind,0.11
Philippines (the),PHL,01/04/2018,Total Generation,8.04
Philippines (the),PHL,01/05/2018,Bioenergy,0.07
Philippines (the),PHL,01/05/2018,Coal,4.64
Philippines (the),PHL,01/05/2018,Gas,1.97
Philippines (the),PHL,01/05/2018,Hydro,0.59
Philippines (the),PHL,01/05/2018,Other Fossil,0.13
Philippines (the),PHL,01/05/2018,Other Renewables,0.89
Philippines (the),PHL,01/05/2018,Solar,0.12
Philippines (the),PHL,01/05/2018,Wind,0.05
Philippines (the),PHL,01/05/2018,Total Generation,8.46
Philippines (the),PHL,01/06/2018,Bioenergy,0.06
Philippines (the),PHL,01/06/2018,Coal,4.66
Philippines (the),PHL,01/06/2018,Gas,1.81
Philippines (the),PHL,01/06/2018,Hydro,0.64
Philippines (the),PHL,01/06/2018,Other Fossil,0.12
Philippines (the),PHL,01/06/2018,Other Renewables,0.91
Philippines (the),PHL,01/06/2018,Solar,0.1
Philippines (the),PHL,01/06/2018,Wind,0.06
Philippines (the),PHL,01/06/2018,Total Generation,8.36
Philippines (the),PHL,01/07/2018,Bioenergy,0.05
Philippines (the),PHL,01/07/2018,Coal,4.12
Philippines (the),PHL,01/07/2018,Gas,1.85
Philippines (the),PHL,01/07/2018,Hydro,0.78
Philippines (the),PHL,01/07/2018,Other Fossil,0.08
Philippines (the),PHL,01/07/2018,Other Renewables,0.88
Philippines (the),PHL,01/07/2018,Solar,0.09
Philippines (the),PHL,01/07/2018,Wind,0.05
Philippines (the),PHL,01/07/2018,Total Generation,7.9
Philippines (the),PHL,01/08/2018,Bioenergy,0.05
Philippines (the),PHL,01/08/2018,Coal,4.05
Philippines (the),PHL,01/08/2018,Gas,1.7
Philippines (the),PHL,01/08/2018,Hydro,1.21
Philippines (the),PHL,01/08/2018,Other Fossil,0.06
Philippines (the),PHL,01/08/2018,Other Renewables,0.93
Philippines (the),PHL,01/08/2018,Solar,0.1
Philippines (the),PHL,01/08/2018,Wind,0.09
Philippines (the),PHL,01/08/2018,Total Generation,8.19
Philippines (the),PHL,01/09/2018,Bioenergy,0.05
Philippines (the),PHL,01/09/2018,Coal,4.05
Philippines (the),PHL,01/09/2018,Gas,1.75
Philippines (the),PHL,01/09/2018,Hydro,1.26
Philippines (the),PHL,01/09/2018,Other Fossil,0.06
Philippines (the),PHL,01/09/2018,Other Renewables,0.88
Philippines (the),PHL,01/09/2018,Solar,0.1
Philippines (the),PHL,01/09/2018,Wind,0.04
Philippines (the),PHL,01/09/2018,Total Generation,8.19
Philippines (the),PHL,01/10/2018,Bioenergy,0.07
Philippines (the),PHL,01/10/2018,Coal,4.38
Philippines (the),PHL,01/10/2018,Gas,1.94
Philippines (the),PHL,01/10/2018,Hydro,0.84
Philippines (the),PHL,01/10/2018,Other Fossil,0.06
Philippines (the),PHL,01/10/2018,Other Renewables,0.86
Philippines (the),PHL,01/10/2018,Solar,0.11
Philippines (the),PHL,01/10/2018,Wind,0.07
Philippines (the),PHL,01/10/2018,Total Generation,8.33
Philippines (the),PHL,01/11/2018,Bioenergy,0.07
Philippines (the),PHL,01/11/2018,Coal,4.5
Philippines (the),PHL,01/11/2018,Gas,1.73
Philippines (the),PHL,01/11/2018,Hydro,0.76
Philippines (the),PHL,01/11/2018,Other Fossil,0.05
Philippines (the),PHL,01/11/2018,Other Renewables,0.91
Philippines (the),PHL,01/11/2018,Solar,0.11
Philippines (the),PHL,01/11/2018,Wind,0.12
Philippines (the),PHL,01/11/2018,Total Generation,8.25
Philippines (the),PHL,01/12/2018,Bioenergy,0.07
Philippines (the),PHL,01/12/2018,Coal,4.32
Philippines (the),PHL,01/12/2018,Gas,1.66
Philippines (the),PHL,01/12/2018,Hydro,0.62
Philippines (the),PHL,01/12/2018,Other Fossil,0.05
Philippines (the),PHL,01/12/2018,Other Renewables,0.87
Philippines (the),PHL,01/12/2018,Solar,0.09
Philippines (the),PHL,01/12/2018,Wind,0.14
Philippines (the),PHL,01/12/2018,Total Generation,7.82
Philippines (the),PHL,01/01/2019,Bioenergy,0.07
Philippines (the),PHL,01/01/2019,Coal,3.73
Philippines (the),PHL,01/01/2019,Gas,1.73
Philippines (the),PHL,01/01/2019,Hydro,0.75
Philippines (the),PHL,01/01/2019,Other Fossil,0.07
Philippines (the),PHL,01/01/2019,Other Renewables,0.88
Philippines (the),PHL,01/01/2019,Solar,0.1
Philippines (the),PHL,01/01/2019,Wind,0.16
Philippines (the),PHL,01/01/2019,Total Generation,7.49
Philippines (the),PHL,01/02/2019,Bioenergy,0.08
Philippines (the),PHL,01/02/2019,Coal,3.88
Philippines (the),PHL,01/02/2019,Gas,1.9
Philippines (the),PHL,01/02/2019,Hydro,0.63
Philippines (the),PHL,01/02/2019,Other Fossil,0.04
Philippines (the),PHL,01/02/2019,Other Renewables,0.89
Philippines (the),PHL,01/02/2019,Solar,0.12
Philippines (the),PHL,01/02/2019,Wind,0.09
Philippines (the),PHL,01/02/2019,Total Generation,7.63
Philippines (the),PHL,01/03/2019,Bioenergy,0.08
Philippines (the),PHL,01/03/2019,Coal,4.08
Philippines (the),PHL,01/03/2019,Gas,1.82
Philippines (the),PHL,01/03/2019,Hydro,0.52
Philippines (the),PHL,01/03/2019,Other Fossil,0.06
Philippines (the),PHL,01/03/2019,Other Renewables,0.77
Philippines (the),PHL,01/03/2019,Solar,0.11
Philippines (the),PHL,01/03/2019,Wind,0.08
Philippines (the),PHL,01/03/2019,Total Generation,7.52
Philippines (the),PHL,01/04/2019,Bioenergy,0.08
Philippines (the),PHL,01/04/2019,Coal,4.64
Philippines (the),PHL,01/04/2019,Gas,2.27
Philippines (the),PHL,01/04/2019,Hydro,0.49
Philippines (the),PHL,01/04/2019,Other Fossil,0.16
Philippines (the),PHL,01/04/2019,Other Renewables,0.89
Philippines (the),PHL,01/04/2019,Solar,0.13
Philippines (the),PHL,01/04/2019,Wind,0.06
Philippines (the),PHL,01/04/2019,Total Generation,8.72
Philippines (the),PHL,01/05/2019,Bioenergy,0.05
Philippines (the),PHL,01/05/2019,Coal,5.23
Philippines (the),PHL,01/05/2019,Gas,2.18
Philippines (the),PHL,01/05/2019,Hydro,0.39
Philippines (the),PHL,01/05/2019,Other Fossil,0.18
Philippines (the),PHL,01/05/2019,Other Renewables,0.87
Philippines (the),PHL,01/05/2019,Solar,0.11
Philippines (the),PHL,01/05/2019,Wind,0.03
Philippines (the),PHL,01/05/2019,Total Generation,9.04
Philippines (the),PHL,01/06/2019,Bioenergy,0.06
Philippines (the),PHL,01/06/2019,Coal,5.12
Philippines (the),PHL,01/06/2019,Gas,2.31
Philippines (the),PHL,01/06/2019,Hydro,0.55
Philippines (the),PHL,01/06/2019,Other Fossil,0.34
Philippines (the),PHL,01/06/2019,Other Renewables,0.84
Philippines (the),PHL,01/06/2019,Solar,0.12
Philippines (the),PHL,01/06/2019,Wind,0.03
Philippines (the),PHL,01/06/2019,Total Generation,9.37
Philippines (the),PHL,01/07/2019,Bioenergy,0.06
Philippines (the),PHL,01/07/2019,Coal,4.86
Philippines (the),PHL,01/07/2019,Gas,1.95
Philippines (the),PHL,01/07/2019,Hydro,0.67
Philippines (the),PHL,01/07/2019,Other Fossil,0.09
Philippines (the),PHL,01/07/2019,Other Renewables,0.85
Philippines (the),PHL,01/07/2019,Solar,0.1
Philippines (the),PHL,01/07/2019,Wind,0.05
Philippines (the),PHL,01/07/2019,Total Generation,8.63
Philippines (the),PHL,01/08/2019,Bioenergy,0.06
Philippines (the),PHL,01/08/2019,Coal,5.06
Philippines (the),PHL,01/08/2019,Gas,1.55
Philippines (the),PHL,01/08/2019,Hydro,0.83
Philippines (the),PHL,01/08/2019,Other Fossil,0.04
Philippines (the),PHL,01/08/2019,Other Renewables,0.92
Philippines (the),PHL,01/08/2019,Solar,0.09
Philippines (the),PHL,01/08/2019,Wind,0.09
Philippines (the),PHL,01/08/2019,Total Generation,8.64
Philippines (the),PHL,01/09/2019,Bioenergy,0.06
Philippines (the),PHL,01/09/2019,Coal,4.76
Philippines (the),PHL,01/09/2019,Gas,1.71
Philippines (the),PHL,01/09/2019,Hydro,0.97
Philippines (the),PHL,01/09/2019,Other Fossil,0.05
Philippines (the),PHL,01/09/2019,Other Renewables,0.95
Philippines (the),PHL,01/09/2019,Solar,0.1
Philippines (the),PHL,01/09/2019,Wind,0.08
Philippines (the),PHL,01/09/2019,Total Generation,8.68
Philippines (the),PHL,01/10/2019,Bioenergy,0.08
Philippines (the),PHL,01/10/2019,Coal,5.22
Philippines (the),PHL,01/10/2019,Gas,1.6
Philippines (the),PHL,01/10/2019,Hydro,0.72
Philippines (the),PHL,01/10/2019,Other Fossil,0.3
Philippines (the),PHL,01/10/2019,Other Renewables,0.92
Philippines (the),PHL,01/10/2019,Solar,0.11
Philippines (the),PHL,01/10/2019,Wind,0.09
Philippines (the),PHL,01/10/2019,Total Generation,9.04
Philippines (the),PHL,01/11/2019,Bioenergy,0.09
Philippines (the),PHL,01/11/2019,Coal,4.88
Philippines (the),PHL,01/11/2019,Gas,1.89
Philippines (the),PHL,01/11/2019,Hydro,0.7
Philippines (the),PHL,01/11/2019,Other Fossil,0.08
Philippines (the),PHL,01/11/2019,Other Renewables,0.88
Philippines (the),PHL,01/11/2019,Solar,0.1
Philippines (the),PHL,01/11/2019,Wind,0.14
Philippines (the),PHL,01/11/2019,Total Generation,8.76
Philippines (the),PHL,01/12/2019,Bioenergy,0.1
Philippines (the),PHL,01/12/2019,Coal,4.27
Philippines (the),PHL,01/12/2019,Gas,1.86
Philippines (the),PHL,01/12/2019,Hydro,0.67
Philippines (the),PHL,01/12/2019,Other Fossil,0.1
Philippines (the),PHL,01/12/2019,Other Renewables,0.76
Philippines (the),PHL,01/12/2019,Solar,0.09
Philippines (the),PHL,01/12/2019,Wind,0.17
Philippines (the),PHL,01/12/2019,Total Generation,8.02
Philippines (the),PHL,01/01/2020,Bioenergy,0.09
Philippines (the),PHL,01/01/2020,Coal,4.55
Philippines (the),PHL,01/01/2020,Gas,1.6
Philippines (the),PHL,01/01/2020,Hydro,0.64
Philippines (the),PHL,01/01/2020,Other Fossil,0.09
Philippines (the),PHL,01/01/2020,Other Renewables,0.9
Philippines (the),PHL,01/01/2020,Solar,0.1
Philippines (the),PHL,01/01/2020,Wind,0.13
Philippines (the),PHL,01/01/2020,Total Generation,8.1
Philippines (the),PHL,01/02/2020,Bioenergy,0.11
Philippines (the),PHL,01/02/2020,Coal,4.51
Philippines (the),PHL,01/02/2020,Gas,1.83
Philippines (the),PHL,01/02/2020,Hydro,0.51
Philippines (the),PHL,01/02/2020,Other Fossil,0.1
Philippines (the),PHL,01/02/2020,Other Renewables,0.91
Philippines (the),PHL,01/02/2020,Solar,0.12
Philippines (the),PHL,01/02/2020,Wind,0.15
Philippines (the),PHL,01/02/2020,Total Generation,8.24
Philippines (the),PHL,01/03/2020,Bioenergy,0.09
Philippines (the),PHL,01/03/2020,Coal,4.57
Philippines (the),PHL,01/03/2020,Gas,1.63
Philippines (the),PHL,01/03/2020,Hydro,0.42
Philippines (the),PHL,01/03/2020,Other Fossil,0.05
Philippines (the),PHL,01/03/2020,Other Renewables,0.87
Philippines (the),PHL,01/03/2020,Solar,0.13
Philippines (the),PHL,01/03/2020,Wind,0.08
Philippines (the),PHL,01/03/2020,Total Generation,7.84
Philippines (the),PHL,01/04/2020,Bioenergy,0.12
Philippines (the),PHL,01/04/2020,Coal,3.7
Philippines (the),PHL,01/04/2020,Gas,1.79
Philippines (the),PHL,01/04/2020,Hydro,0.36
Philippines (the),PHL,01/04/2020,Other Fossil,0.02
Philippines (the),PHL,01/04/2020,Other Renewables,0.93
Philippines (the),PHL,01/04/2020,Solar,0.14
Philippines (the),PHL,01/04/2020,Wind,0.09
Philippines (the),PHL,01/04/2020,Total Generation,7.15
Philippines (the),PHL,01/05/2020,Bioenergy,0.1
Philippines (the),PHL,01/05/2020,Coal,4.29
Philippines (the),PHL,01/05/2020,Gas,1.93
Philippines (the),PHL,01/05/2020,Hydro,0.37
Philippines (the),PHL,01/05/2020,Other Fossil,0.04
Philippines (the),PHL,01/05/2020,Other Renewables,0.86
Philippines (the),PHL,01/05/2020,Solar,0.12
Philippines (the),PHL,01/05/2020,Wind,0.05
Philippines (the),PHL,01/05/2020,Total Generation,7.76
Philippines (the),PHL,01/06/2020,Bioenergy,0.09
Philippines (the),PHL,01/06/2020,Coal,5.26
Philippines (the),PHL,01/06/2020,Gas,1.73
Philippines (the),PHL,01/06/2020,Hydro,0.49
Philippines (the),PHL,01/06/2020,Other Fossil,0.05
Philippines (the),PHL,01/06/2020,Other Renewables,0.92
Philippines (the),PHL,01/06/2020,Solar,0.12
Philippines (the),PHL,01/06/2020,Wind,0.02
Philippines (the),PHL,01/06/2020,Total Generation,8.68
Philippines (the),PHL,01/07/2020,Bioenergy,0.08
Philippines (the),PHL,01/07/2020,Coal,4.99
Philippines (the),PHL,01/07/2020,Gas,1.64
Philippines (the),PHL,01/07/2020,Hydro,0.62
Philippines (the),PHL,01/07/2020,Other Fossil,0.03
Philippines (the),PHL,01/07/2020,Other Renewables,0.9
Philippines (the),PHL,01/07/2020,Solar,0.11
Philippines (the),PHL,01/07/2020,Wind,0.02
Philippines (the),PHL,01/07/2020,Total Generation,8.39
Philippines (the),PHL,01/08/2020,Bioenergy,0.07
Philippines (the),PHL,01/08/2020,Coal,4.77
Philippines (the),PHL,01/08/2020,Gas,1.63
Philippines (the),PHL,01/08/2020,Hydro,0.65
Philippines (the),PHL,01/08/2020,Other Fossil,0.03
Philippines (the),PHL,01/08/2020,Other Renewables,0.9
Philippines (the),PHL,01/08/2020,Solar,0.11
Philippines (the),PHL,01/08/2020,Wind,0.04
Philippines (the),PHL,01/08/2020,Total Generation,8.2
Philippines (the),PHL,01/09/2020,Bioenergy,0.08
Philippines (the),PHL,01/09/2020,Coal,5.3
Philippines (the),PHL,01/09/2020,Gas,1.56
Philippines (the),PHL,01/09/2020,Hydro,0.65
Philippines (the),PHL,01/09/2020,Other Fossil,0.05
Philippines (the),PHL,01/09/2020,Other Renewables,0.9
Philippines (the),PHL,01/09/2020,Solar,0.11
Philippines (the),PHL,01/09/2020,Wind,0.04
Philippines (the),PHL,01/09/2020,Total Generation,8.69
Philippines (the),PHL,01/10/2020,Bioenergy,0.1
Philippines (the),PHL,01/10/2020,Coal,4.87
Philippines (the),PHL,01/10/2020,Gas,1.45
Philippines (the),PHL,01/10/2020,Hydro,0.68
Philippines (the),PHL,01/10/2020,Other Fossil,0.04
Philippines (the),PHL,01/10/2020,Other Renewables,0.82
Philippines (the),PHL,01/10/2020,Solar,0.1
Philippines (the),PHL,01/10/2020,Wind,0.08
Philippines (the),PHL,01/10/2020,Total Generation,8.14
Philippines (the),PHL,01/11/2020,Bioenergy,0.11
Philippines (the),PHL,01/11/2020,Coal,4.63
Philippines (the),PHL,01/11/2020,Gas,1.38
Philippines (the),PHL,01/11/2020,Hydro,0.85
Philippines (the),PHL,01/11/2020,Other Fossil,0.04
Philippines (the),PHL,01/11/2020,Other Renewables,0.75
Philippines (the),PHL,01/11/2020,Solar,0.11
Philippines (the),PHL,01/11/2020,Wind,0.14
Philippines (the),PHL,01/11/2020,Total Generation,8.01
Philippines (the),PHL,01/12/2020,Bioenergy,0.13
Philippines (the),PHL,01/12/2020,Coal,4.3
Philippines (the),PHL,01/12/2020,Gas,1.5
Philippines (the),PHL,01/12/2020,Hydro,0.85
Philippines (the),PHL,01/12/2020,Other Fossil,0.03
Philippines (the),PHL,01/12/2020,Other Renewables,0.78
Philippines (the),PHL,01/12/2020,Solar,0.1
Philippines (the),PHL,01/12/2020,Wind,0.17
Philippines (the),PHL,01/12/2020,Total Generation,7.86
Philippines (the),PHL,01/01/2021,Bioenergy,0.12
Philippines (the),PHL,01/01/2021,Coal,3.88
Philippines (the),PHL,01/01/2021,Gas,1.57
Philippines (the),PHL,01/01/2021,Hydro,0.85
Philippines (the),PHL,01/01/2021,Other Fossil,0.04
Philippines (the),PHL,01/01/2021,Other Renewables,0.83
Philippines (the),PHL,01/01/2021,Solar,0.09
Philippines (the),PHL,01/01/2021,Wind,0.18
Philippines (the),PHL,01/01/2021,Total Generation,7.56
Philippines (the),PHL,01/02/2021,Bioenergy,0.12
Philippines (the),PHL,01/02/2021,Coal,4.5
Philippines (the),PHL,01/02/2021,Gas,1.89
Philippines (the),PHL,01/02/2021,Hydro,0.68
Philippines (the),PHL,01/02/2021,Other Fossil,0.02
Philippines (the),PHL,01/02/2021,Other Renewables,0.38
Philippines (the),PHL,01/02/2021,Solar,0.11
Philippines (the),PHL,01/02/2021,Wind,0.15
Philippines (the),PHL,01/02/2021,Total Generation,7.85
Philippines (the),PHL,01/03/2021,Bioenergy,0.12
Philippines (the),PHL,01/03/2021,Coal,4.47
Philippines (the),PHL,01/03/2021,Gas,1.55
Philippines (the),PHL,01/03/2021,Hydro,0.63
Philippines (the),PHL,01/03/2021,Other Fossil,0.08
Philippines (the),PHL,01/03/2021,Other Renewables,0.74
Philippines (the),PHL,01/03/2021,Solar,0.12
Philippines (the),PHL,01/03/2021,Wind,0.11
Philippines (the),PHL,01/03/2021,Total Generation,7.82
Philippines (the),PHL,01/04/2021,Bioenergy,0.11
Philippines (the),PHL,01/04/2021,Coal,5.05
Philippines (the),PHL,01/04/2021,Gas,1.76
Philippines (the),PHL,01/04/2021,Hydro,0.62
Philippines (the),PHL,01/04/2021,Other Fossil,0.07
Philippines (the),PHL,01/04/2021,Other Renewables,0.85
Philippines (the),PHL,01/04/2021,Solar,0.13
Philippines (the),PHL,01/04/2021,Wind,0.1
Philippines (the),PHL,01/04/2021,Total Generation,8.69
Philippines (the),PHL,01/05/2021,Bioenergy,0.11
Philippines (the),PHL,01/05/2021,Coal,5.43
Philippines (the),PHL,01/05/2021,Gas,1.9
Philippines (the),PHL,01/05/2021,Hydro,0.51
Philippines (the),PHL,01/05/2021,Other Fossil,0.17
Philippines (the),PHL,01/05/2021,Other Renewables,0.84
Philippines (the),PHL,01/05/2021,Solar,0.14
Philippines (the),PHL,01/05/2021,Wind,0.05
Philippines (the),PHL,01/05/2021,Total Generation,9.15
Philippines (the),PHL,01/06/2021,Bioenergy,0.09
Philippines (the),PHL,01/06/2021,Coal,5.58
Philippines (the),PHL,01/06/2021,Gas,1.89
Philippines (the),PHL,01/06/2021,Hydro,0.61
Philippines (the),PHL,01/06/2021,Other Fossil,0.18
Philippines (the),PHL,01/06/2021,Other Renewables,0.87
Philippines (the),PHL,01/06/2021,Solar,0.13
Philippines (the),PHL,01/06/2021,Wind,0.05
Philippines (the),PHL,01/06/2021,Total Generation,9.4
Philippines (the),PHL,01/07/2021,Bioenergy,0.08
Philippines (the),PHL,01/07/2021,Coal,5.11
Philippines (the),PHL,01/07/2021,Gas,1.63
Philippines (the),PHL,01/07/2021,Hydro,0.65
Philippines (the),PHL,01/07/2021,Other Fossil,0.14
Philippines (the),PHL,01/07/2021,Other Renewables,0.81
Philippines (the),PHL,01/07/2021,Solar,0.12
Philippines (the),PHL,01/07/2021,Wind,0.05
Philippines (the),PHL,01/07/2021,Total Generation,8.59
Philippines (the),PHL,01/08/2021,Bioenergy,0.08
Philippines (the),PHL,01/08/2021,Coal,4.9
Philippines (the),PHL,01/08/2021,Gas,1.58
Philippines (the),PHL,01/08/2021,Hydro,1.0
Philippines (the),PHL,01/08/2021,Other Fossil,0.07
Philippines (the),PHL,01/08/2021,Other Renewables,0.84
Philippines (the),PHL,01/08/2021,Solar,0.13
Philippines (the),PHL,01/08/2021,Wind,0.09
Philippines (the),PHL,01/08/2021,Total Generation,8.69
Philippines (the),PHL,01/09/2021,Bioenergy,0.08
Philippines (the),PHL,01/09/2021,Coal,4.98
Philippines (the),PHL,01/09/2021,Gas,1.57
Philippines (the),PHL,01/09/2021,Hydro,0.99
Philippines (the),PHL,01/09/2021,Other Fossil,0.04
Philippines (the),PHL,01/09/2021,Other Renewables,0.83
Philippines (the),PHL,01/09/2021,Solar,0.13
Philippines (the),PHL,01/09/2021,Wind,0.04
Philippines (the),PHL,01/09/2021,Total Generation,8.66
Philippines (the),PHL,01/10/2021,Bioenergy,0.11
Philippines (the),PHL,01/10/2021,Coal,5.56
Philippines (the),PHL,01/10/2021,Gas,0.91
Philippines (the),PHL,01/10/2021,Hydro,1.06
Philippines (the),PHL,01/10/2021,Other Fossil,0.1
Philippines (the),PHL,01/10/2021,Other Renewables,0.79
Philippines (the),PHL,01/10/2021,Solar,0.12
Philippines (the),PHL,01/10/2021,Wind,0.09
Philippines (the),PHL,01/10/2021,Total Generation,8.74
Philippines (the),PHL,01/11/2021,Bioenergy,0.12
Philippines (the),PHL,01/11/2021,Coal,5.48
Philippines (the),PHL,01/11/2021,Gas,1.43
Philippines (the),PHL,01/11/2021,Hydro,0.85
Philippines (the),PHL,01/11/2021,Other Fossil,0.07
Philippines (the),PHL,01/11/2021,Other Renewables,0.79
Philippines (the),PHL,01/11/2021,Solar,0.14
Philippines (the),PHL,01/11/2021,Wind,0.16
Philippines (the),PHL,01/11/2021,Total Generation,9.04
Philippines (the),PHL,01/12/2021,Bioenergy,0.12
Philippines (the),PHL,01/12/2021,Coal,4.5
Philippines (the),PHL,01/12/2021,Gas,1.5
Philippines (the),PHL,01/12/2021,Hydro,0.78
Philippines (the),PHL,01/12/2021,Other Fossil,0.07
Philippines (the),PHL,01/12/2021,Other Renewables,0.8
Philippines (the),PHL,01/12/2021,Solar,0.11
Philippines (the),PHL,01/12/2021,Wind,0.16
Philippines (the),PHL,01/12/2021,Total Generation,8.04
Philippines (the),PHL,01/01/2022,Bioenergy,0.1
Philippines (the),PHL,01/01/2022,Coal,3.91
Philippines (the),PHL,01/01/2022,Gas,1.65
Philippines (the),PHL,01/01/2022,Hydro,0.82
Philippines (the),PHL,01/01/2022,Other Fossil,0.11
Philippines (the),PHL,01/01/2022,Other Renewables,0.73
Philippines (the),PHL,01/01/2022,Solar,0.11
Philippines (the),PHL,01/01/2022,Wind,0.15
Philippines (the),PHL,01/01/2022,Total Generation,7.58
