Area,ISO 3 code,Date,Area type,Continent,Ember region,EU,OECD,G20,G7,ASEAN,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change
Australia,AUS,01/10/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,1.32,0.13,10.92
Australia,AUS,01/10/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Renewables,TWh,8.86,0.46,5.48
Australia,AUS,01/10/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Wind and Solar,TWh,7.54,0.33,4.58
Australia,AUS,01/10/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Bioenergy,TWh,0.06,0,0
Australia,AUS,01/10/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Coal,TWh,8.89,-0.43,-4.61
Australia,AUS,01/10/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Gas,TWh,1,0.13,14.94
Australia,AUS,01/10/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Hydro,TWh,1.26,0.13,11.5
Australia,AUS,01/10/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Other Fossil,TWh,0.01,0.01,
Australia,AUS,01/10/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Solar,TWh,4.76,0.45,10.44
Australia,AUS,01/10/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Wind,TWh,2.78,-0.12,-4.14
Australia,AUS,01/10/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Total,Total Generation,TWh,18.76,0.17,0.91
Australia,AUS,01/10/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity imports,Electricity imports,Net Imports,TWh,0,0,
Australia,AUS,01/11/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,19.15,0.14,0.74
Australia,AUS,01/11/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Clean,TWh,8.69,0.8,10.14
Australia,AUS,01/11/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Fossil,TWh,10.46,-0.66,-5.94
Australia,AUS,01/11/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,1.41,0.01,0.71
Australia,AUS,01/11/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,1.35,0.2,17.39
Australia,AUS,01/11/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Renewables,TWh,8.69,0.8,10.14
Australia,AUS,01/11/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Wind and Solar,TWh,7.34,0.6,8.9
Australia,AUS,01/11/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Bioenergy,TWh,0.06,0.01,20
Australia,AUS,01/11/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Coal,TWh,9.05,-0.67,-6.89
Australia,AUS,01/11/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Gas,TWh,1.4,0,0
Australia,AUS,01/11/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Hydro,TWh,1.29,0.19,17.27
Australia,AUS,01/11/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Other Fossil,TWh,0.01,0.01,
Australia,AUS,01/11/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Solar,TWh,4.83,0.55,12.85
Australia,AUS,01/11/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Wind,TWh,2.51,0.05,2.03
Australia,AUS,01/11/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Total,Total Generation,TWh,19.15,0.14,0.74
Australia,AUS,01/11/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity imports,Electricity imports,Net Imports,TWh,0,0,
Australia,AUS,01/12/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,20.92,0.89,4.44
Australia,AUS,01/12/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Clean,TWh,9.45,0.94,11.05
Australia,AUS,01/12/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Fossil,TWh,11.47,-0.05,-0.43
Australia,AUS,01/12/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,1.44,0.25,21.01
Australia,AUS,01/12/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,1.05,0,0
Australia,AUS,01/12/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Renewables,TWh,9.45,0.94,11.05
Australia,AUS,01/12/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Wind and Solar,TWh,8.4,0.94,12.6
Australia,AUS,01/12/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Bioenergy,TWh,0.04,0.01,33.33
Australia,AUS,01/12/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Coal,TWh,10.03,-0.3,-2.9
Australia,AUS,01/12/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Gas,TWh,1.43,0.24,20.17
Australia,AUS,01/12/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Hydro,TWh,1.01,-0.01,-0.98
Australia,AUS,01/12/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Other Fossil,TWh,0.01,0.01,
Australia,AUS,01/12/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Solar,TWh,5.77,0.98,20.46
Australia,AUS,01/12/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Wind,TWh,2.63,-0.04,-1.5
Australia,AUS,01/12/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Total,Total Generation,TWh,20.92,0.89,4.44
Australia,AUS,01/12/2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity imports,Electricity imports,Net Imports,TWh,0,0,
Australia,AUS,01/01/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,21.18,0.44,2.12
Australia,AUS,01/01/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Clean,TWh,9.31,1.12,13.68
Australia,AUS,01/01/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Fossil,TWh,11.87,-0.68,-5.42
Australia,AUS,01/01/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,1.3,0.01,0.78
Australia,AUS,01/01/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,0.9,-0.03,-3.23
Australia,AUS,01/01/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Renewables,TWh,9.31,1.12,13.68
Australia,AUS,01/01/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Wind and Solar,TWh,8.41,1.15,15.84
Australia,AUS,01/01/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Bioenergy,TWh,0.03,0.01,50
Australia,AUS,01/01/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Coal,TWh,10.57,-0.69,-6.13
Australia,AUS,01/01/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Gas,TWh,1.29,0.02,1.57
Australia,AUS,01/01/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Hydro,TWh,0.87,-0.04,-4.4
Australia,AUS,01/01/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Other Fossil,TWh,0.01,-0.01,-50
Australia,AUS,01/01/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Solar,TWh,5.58,0.91,19.49
Australia,AUS,01/01/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Wind,TWh,2.83,0.24,9.27
Australia,AUS,01/01/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Total,Total Generation,TWh,21.18,0.44,2.12
Australia,AUS,01/01/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity imports,Electricity imports,Net Imports,TWh,0,0,
Australia,AUS,01/02/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,19.46,-0.63,-3.14
Australia,AUS,01/02/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Clean,TWh,8.55,0.76,9.76
Australia,AUS,01/02/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Fossil,TWh,10.91,-1.39,-11.3
Australia,AUS,01/02/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,1.24,-0.26,-17.33
Australia,AUS,01/02/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,0.89,-0.15,-14.42
Australia,AUS,01/02/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Renewables,TWh,8.55,0.76,9.76
Australia,AUS,01/02/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Wind and Solar,TWh,7.66,0.91,13.48
Australia,AUS,01/02/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Bioenergy,TWh,0.02,0,0
Australia,AUS,01/02/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Coal,TWh,9.67,-1.13,-10.46
Australia,AUS,01/02/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Gas,TWh,1.24,-0.25,-16.78
Australia,AUS,01/02/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Hydro,TWh,0.87,-0.15,-14.71
Australia,AUS,01/02/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Other Fossil,TWh,0,-0.01,-100
Australia,AUS,01/02/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Solar,TWh,4.9,0.49,11.11
Australia,AUS,01/02/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Wind,TWh,2.76,0.42,17.95
Australia,AUS,01/02/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Total,Total Generation,TWh,19.46,-0.63,-3.14
Australia,AUS,01/02/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity imports,Electricity imports,Net Imports,TWh,0,0,
Australia,AUS,01/03/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,20.61,0.66,3.31
Australia,AUS,01/03/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Clean,TWh,8.33,0.55,7.07
Australia,AUS,01/03/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Fossil,TWh,12.28,0.11,0.9
Australia,AUS,01/03/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,1.22,0,0
Australia,AUS,01/03/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,0.98,-0.05,-4.85
Australia,AUS,01/03/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Renewables,TWh,8.33,0.55,7.07
Australia,AUS,01/03/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Wind and Solar,TWh,7.35,0.6,8.89
Australia,AUS,01/03/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Bioenergy,TWh,0.02,0,0
Australia,AUS,01/03/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Coal,TWh,11.06,0.11,1
Australia,AUS,01/03/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Gas,TWh,1.22,0,0
Australia,AUS,01/03/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Hydro,TWh,0.96,-0.05,-4.95
Australia,AUS,01/03/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Other Fossil,TWh,0,0,
Australia,AUS,01/03/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Solar,TWh,4.33,0.18,4.34
Australia,AUS,01/03/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Wind,TWh,3.02,0.42,16.15
Australia,AUS,01/03/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Total,Total Generation,TWh,20.61,0.66,3.31
Australia,AUS,01/03/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity imports,Electricity imports,Net Imports,TWh,0,0,
Australia,AUS,01/04/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,18.28,0.09,0.49
Australia,AUS,01/04/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Clean,TWh,7.22,0.58,8.73
Australia,AUS,01/04/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Fossil,TWh,11.06,-0.49,-4.24
Australia,AUS,01/04/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,1.18,-0.08,-6.35
Australia,AUS,01/04/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,1.04,-0.1,-8.77
Australia,AUS,01/04/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Renewables,TWh,7.22,0.58,8.73
Australia,AUS,01/04/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Wind and Solar,TWh,6.18,0.68,12.36
Australia,AUS,01/04/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Bioenergy,TWh,0.01,-0.02,-66.67
Australia,AUS,01/04/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Coal,TWh,9.88,-0.41,-3.98
Australia,AUS,01/04/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Gas,TWh,1.18,-0.08,-6.35
Australia,AUS,01/04/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Hydro,TWh,1.03,-0.08,-7.21
Australia,AUS,01/04/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Other Fossil,TWh,0,0,
Australia,AUS,01/04/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Solar,TWh,3.8,0.48,14.46
Australia,AUS,01/04/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Wind,TWh,2.38,0.2,9.17
Australia,AUS,01/04/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Total,Total Generation,TWh,18.28,0.09,0.49
Australia,AUS,01/04/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity imports,Electricity imports,Net Imports,TWh,0,0,
Australia,AUS,01/05/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,19.56,0,0
Australia,AUS,01/05/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Clean,TWh,7.37,1.17,18.87
Australia,AUS,01/05/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Fossil,TWh,12.19,-1.17,-8.76
Australia,AUS,01/05/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,1.5,-0.35,-18.92
Australia,AUS,01/05/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,1.26,0.07,5.88
Australia,AUS,01/05/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Renewables,TWh,7.37,1.17,18.87
Australia,AUS,01/05/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Wind and Solar,TWh,6.11,1.1,21.96
Australia,AUS,01/05/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Bioenergy,TWh,0.01,-0.02,-66.67
Australia,AUS,01/05/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Coal,TWh,10.69,-0.82,-7.12
Australia,AUS,01/05/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Gas,TWh,1.5,-0.35,-18.92
Australia,AUS,01/05/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Hydro,TWh,1.25,0.09,7.76
Australia,AUS,01/05/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Other Fossil,TWh,0,0,
Australia,AUS,01/05/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Solar,TWh,3.18,0.44,16.06
Australia,AUS,01/05/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Wind,TWh,2.93,0.66,29.07
Australia,AUS,01/05/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Total,Total Generation,TWh,19.56,0,0
Australia,AUS,01/05/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity imports,Electricity imports,Net Imports,TWh,0,0,
Australia,AUS,01/06/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,20.89,0.58,2.86
Australia,AUS,01/06/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Clean,TWh,7.32,1.52,26.21
Australia,AUS,01/06/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Fossil,TWh,13.57,-0.94,-6.48
Australia,AUS,01/06/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,2.19,-0.16,-6.81
Australia,AUS,01/06/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,1.41,0.14,11.02
Australia,AUS,01/06/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Renewables,TWh,7.32,1.52,26.21
Australia,AUS,01/06/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Wind and Solar,TWh,5.91,1.38,30.46
Australia,AUS,01/06/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Bioenergy,TWh,0.03,0,0
Australia,AUS,01/06/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Coal,TWh,11.38,-0.78,-6.41
Australia,AUS,01/06/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Gas,TWh,2.19,-0.15,-6.41
Australia,AUS,01/06/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Hydro,TWh,1.38,0.14,11.29
Australia,AUS,01/06/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Other Fossil,TWh,0,-0.01,-100
Australia,AUS,01/06/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Solar,TWh,2.71,0.36,15.32
Australia,AUS,01/06/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Wind,TWh,3.2,1.02,46.79
Australia,AUS,01/06/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Total,Total Generation,TWh,20.89,0.58,2.86
Australia,AUS,01/06/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity imports,Electricity imports,Net Imports,TWh,0,0,
Australia,AUS,01/07/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,21.86,0.48,2.25
Australia,AUS,01/07/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Clean,TWh,8.25,1.06,14.74
Australia,AUS,01/07/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Fossil,TWh,13.61,-0.58,-4.09
Australia,AUS,01/07/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,1.82,-0.42,-18.75
Australia,AUS,01/07/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,1.22,-0.08,-6.15
Australia,AUS,01/07/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Renewables,TWh,8.25,1.06,14.74
Australia,AUS,01/07/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Wind and Solar,TWh,7.03,1.14,19.35
Australia,AUS,01/07/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Bioenergy,TWh,0.06,0.02,50
Australia,AUS,01/07/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Coal,TWh,11.79,-0.16,-1.34
Australia,AUS,01/07/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Gas,TWh,1.82,-0.42,-18.75
Australia,AUS,01/07/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Hydro,TWh,1.16,-0.1,-7.94
Australia,AUS,01/07/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Other Fossil,TWh,0,0,
Australia,AUS,01/07/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Solar,TWh,3.01,0.35,13.16
Australia,AUS,01/07/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Fuel,Wind,TWh,4.02,0.79,24.46
Australia,AUS,01/07/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Total,Total Generation,TWh,21.86,0.48,2.25
Australia,AUS,01/07/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity imports,Electricity imports,Net Imports,TWh,0,0,
Australia,AUS,01/08/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,21.2,1.24,6.21
Australia,AUS,01/08/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Clean,TWh,8.42,0.8,10.5
Australia,AUS,01/08/2025,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity generation,Aggregate fuel,Fossil,TWh,12.78,0.44,3.57
