entity,entity code,date,series,generation_TWh
Turkey,TUR,2022-11-01,Net Imports,0.5
Turkey,TUR,2022-12-01,Demand,26.58
Turkey,TUR,2022-12-01,Clean,8.23
Turkey,TUR,2022-12-01,Fossil,17.89
Turkey,TUR,2022-12-01,Gas and Other Fossil,6.5
Turkey,TUR,2022-12-01,"Hydro, Bioenergy and Other Renewables",4.91
Turkey,TUR,2022-12-01,Renewables,8.23
Turkey,TUR,2022-12-01,Wind and Solar,3.32
Turkey,TUR,2022-12-01,Bioenergy,0.71
Turkey,TUR,2022-12-01,Coal,11.39
Turkey,TUR,2022-12-01,Gas,6.45
Turkey,TUR,2022-12-01,Hydro,3.27
Turkey,TUR,2022-12-01,Nuclear,0.0
Turkey,TUR,2022-12-01,Other Fossil,0.05
Turkey,TUR,2022-12-01,Other Renewables,0.93
Turkey,TUR,2022-12-01,Solar,0.71
Turkey,TUR,2022-12-01,Wind,2.61
Turkey,TUR,2022-12-01,Total Generation,26.12
Turkey,TUR,2022-12-01,Net Imports,0.46
Turkey,TUR,2023-01-01,Demand,27.27
Turkey,TUR,2023-01-01,Clean,8.18
Turkey,TUR,2023-01-01,Fossil,18.43
Turkey,TUR,2023-01-01,Gas and Other Fossil,7.07
Turkey,TUR,2023-01-01,"Hydro, Bioenergy and Other Renewables",4.6
Turkey,TUR,2023-01-01,Renewables,8.18
Turkey,TUR,2023-01-01,Wind and Solar,3.58
Turkey,TUR,2023-01-01,Bioenergy,0.71
Turkey,TUR,2023-01-01,Coal,11.36
Turkey,TUR,2023-01-01,Gas,7.01
Turkey,TUR,2023-01-01,Hydro,2.95
Turkey,TUR,2023-01-01,Nuclear,0.0
Turkey,TUR,2023-01-01,Other Fossil,0.06
Turkey,TUR,2023-01-01,Other Renewables,0.94
Turkey,TUR,2023-01-01,Solar,0.9
Turkey,TUR,2023-01-01,Wind,2.68
Turkey,TUR,2023-01-01,Total Generation,26.61
Turkey,TUR,2023-01-01,Net Imports,0.66
Turkey,TUR,2023-02-01,Demand,24.14
Turkey,TUR,2023-02-01,Clean,7.79
Turkey,TUR,2023-02-01,Fossil,16.0
Turkey,TUR,2023-02-01,Gas and Other Fossil,6.76
Turkey,TUR,2023-02-01,"Hydro, Bioenergy and Other Renewables",3.85
Turkey,TUR,2023-02-01,Renewables,7.79
Turkey,TUR,2023-02-01,Wind and Solar,3.94
Turkey,TUR,2023-02-01,Bioenergy,0.6
Turkey,TUR,2023-02-01,Coal,9.24
Turkey,TUR,2023-02-01,Gas,6.73
Turkey,TUR,2023-02-01,Hydro,2.4
Turkey,TUR,2023-02-01,Nuclear,0.0
Turkey,TUR,2023-02-01,Other Fossil,0.03
Turkey,TUR,2023-02-01,Other Renewables,0.85
Turkey,TUR,2023-02-01,Solar,1.08
Turkey,TUR,2023-02-01,Wind,2.86
Turkey,TUR,2023-02-01,Total Generation,23.79
Turkey,TUR,2023-02-01,Net Imports,0.35
Turkey,TUR,2023-03-01,Demand,26.2
Turkey,TUR,2023-03-01,Clean,11.2
Turkey,TUR,2023-03-01,Fossil,14.6
Turkey,TUR,2023-03-01,Gas and Other Fossil,5.13
Turkey,TUR,2023-03-01,"Hydro, Bioenergy and Other Renewables",6.93
Turkey,TUR,2023-03-01,Renewables,11.2
Turkey,TUR,2023-03-01,Wind and Solar,4.27
Turkey,TUR,2023-03-01,Bioenergy,0.69
Turkey,TUR,2023-03-01,Coal,9.47
Turkey,TUR,2023-03-01,Gas,5.04
Turkey,TUR,2023-03-01,Hydro,5.33
Turkey,TUR,2023-03-01,Nuclear,0.0
Turkey,TUR,2023-03-01,Other Fossil,0.09
Turkey,TUR,2023-03-01,Other Renewables,0.91
Turkey,TUR,2023-03-01,Solar,1.22
Turkey,TUR,2023-03-01,Wind,3.05
Turkey,TUR,2023-03-01,Total Generation,25.8
Turkey,TUR,2023-03-01,Net Imports,0.4
Turkey,TUR,2023-04-01,Demand,23.75
Turkey,TUR,2023-04-01,Clean,12.91
Turkey,TUR,2023-04-01,Fossil,10.64
Turkey,TUR,2023-04-01,Gas and Other Fossil,3.74
Turkey,TUR,2023-04-01,"Hydro, Bioenergy and Other Renewables",8.95
Turkey,TUR,2023-04-01,Renewables,12.91
Turkey,TUR,2023-04-01,Wind and Solar,3.96
Turkey,TUR,2023-04-01,Bioenergy,0.68
Turkey,TUR,2023-04-01,Coal,6.9
Turkey,TUR,2023-04-01,Gas,3.64
Turkey,TUR,2023-04-01,Hydro,7.4
Turkey,TUR,2023-04-01,Nuclear,0.0
Turkey,TUR,2023-04-01,Other Fossil,0.1
Turkey,TUR,2023-04-01,Other Renewables,0.87
Turkey,TUR,2023-04-01,Solar,1.56
Turkey,TUR,2023-04-01,Wind,2.4
Turkey,TUR,2023-04-01,Total Generation,23.55
Turkey,TUR,2023-04-01,Net Imports,0.2
Turkey,TUR,2023-05-01,Demand,25.99
Turkey,TUR,2023-05-01,Clean,13.19
Turkey,TUR,2023-05-01,Fossil,12.56
Turkey,TUR,2023-05-01,Gas and Other Fossil,4.79
Turkey,TUR,2023-05-01,"Hydro, Bioenergy and Other Renewables",9.03
Turkey,TUR,2023-05-01,Renewables,13.19
Turkey,TUR,2023-05-01,Wind and Solar,4.16
Turkey,TUR,2023-05-01,Bioenergy,0.69
Turkey,TUR,2023-05-01,Coal,7.77
Turkey,TUR,2023-05-01,Gas,4.7
Turkey,TUR,2023-05-01,Hydro,7.48
Turkey,TUR,2023-05-01,Nuclear,0.0
Turkey,TUR,2023-05-01,Other Fossil,0.09
Turkey,TUR,2023-05-01,Other Renewables,0.86
Turkey,TUR,2023-05-01,Solar,1.81
Turkey,TUR,2023-05-01,Wind,2.35
Turkey,TUR,2023-05-01,Total Generation,25.75
Turkey,TUR,2023-05-01,Net Imports,0.24
Turkey,TUR,2023-06-01,Demand,24.83
Turkey,TUR,2023-06-01,Clean,13.22
Turkey,TUR,2023-06-01,Fossil,11.43
Turkey,TUR,2023-06-01,Gas and Other Fossil,2.43
Turkey,TUR,2023-06-01,"Hydro, Bioenergy and Other Renewables",8.96
Turkey,TUR,2023-06-01,Renewables,13.22
Turkey,TUR,2023-06-01,Wind and Solar,4.26
Turkey,TUR,2023-06-01,Bioenergy,0.66
Turkey,TUR,2023-06-01,Coal,9.0
Turkey,TUR,2023-06-01,Gas,2.32
Turkey,TUR,2023-06-01,Hydro,7.52
Turkey,TUR,2023-06-01,Nuclear,0.0
Turkey,TUR,2023-06-01,Other Fossil,0.11
Turkey,TUR,2023-06-01,Other Renewables,0.78
Turkey,TUR,2023-06-01,Solar,1.99
Turkey,TUR,2023-06-01,Wind,2.27
Turkey,TUR,2023-06-01,Total Generation,24.65
Turkey,TUR,2023-06-01,Net Imports,0.18
Turkey,TUR,2023-07-01,Demand,31.36
Turkey,TUR,2023-07-01,Clean,13.31
Turkey,TUR,2023-07-01,Fossil,17.79
Turkey,TUR,2023-07-01,Gas and Other Fossil,6.66
Turkey,TUR,2023-07-01,"Hydro, Bioenergy and Other Renewables",7.92
Turkey,TUR,2023-07-01,Renewables,13.31
Turkey,TUR,2023-07-01,Wind and Solar,5.39
Turkey,TUR,2023-07-01,Bioenergy,0.69
Turkey,TUR,2023-07-01,Coal,11.13
Turkey,TUR,2023-07-01,Gas,6.58
Turkey,TUR,2023-07-01,Hydro,6.5
Turkey,TUR,2023-07-01,Nuclear,0.0
Turkey,TUR,2023-07-01,Other Fossil,0.08
Turkey,TUR,2023-07-01,Other Renewables,0.73
Turkey,TUR,2023-07-01,Solar,2.32
Turkey,TUR,2023-07-01,Wind,3.07
Turkey,TUR,2023-07-01,Total Generation,31.1
Turkey,TUR,2023-07-01,Net Imports,0.26
Turkey,TUR,2023-08-01,Demand,33.04
Turkey,TUR,2023-08-01,Clean,12.18
Turkey,TUR,2023-08-01,Fossil,20.54
Turkey,TUR,2023-08-01,Gas and Other Fossil,9.44
Turkey,TUR,2023-08-01,"Hydro, Bioenergy and Other Renewables",6.85
Turkey,TUR,2023-08-01,Renewables,12.18
Turkey,TUR,2023-08-01,Wind and Solar,5.33
Turkey,TUR,2023-08-01,Bioenergy,0.7
Turkey,TUR,2023-08-01,Coal,11.1
Turkey,TUR,2023-08-01,Gas,9.37
Turkey,TUR,2023-08-01,Hydro,5.43
Turkey,TUR,2023-08-01,Nuclear,0.0
Turkey,TUR,2023-08-01,Other Fossil,0.07
Turkey,TUR,2023-08-01,Other Renewables,0.72
Turkey,TUR,2023-08-01,Solar,2.13
Turkey,TUR,2023-08-01,Wind,3.2
Turkey,TUR,2023-08-01,Total Generation,32.72
Turkey,TUR,2023-08-01,Net Imports,0.32
Turkey,TUR,2023-09-01,Demand,28.2
Turkey,TUR,2023-09-01,Clean,10.59
Turkey,TUR,2023-09-01,Fossil,17.32
Turkey,TUR,2023-09-01,Gas and Other Fossil,6.74
Turkey,TUR,2023-09-01,"Hydro, Bioenergy and Other Renewables",5.34
Turkey,TUR,2023-09-01,Renewables,10.59
Turkey,TUR,2023-09-01,Wind and Solar,5.25
Turkey,TUR,2023-09-01,Bioenergy,0.68
Turkey,TUR,2023-09-01,Coal,10.58
Turkey,TUR,2023-09-01,Gas,6.67
Turkey,TUR,2023-09-01,Hydro,3.89
Turkey,TUR,2023-09-01,Nuclear,0.0
Turkey,TUR,2023-09-01,Other Fossil,0.07
Turkey,TUR,2023-09-01,Other Renewables,0.77
Turkey,TUR,2023-09-01,Solar,1.89
Turkey,TUR,2023-09-01,Wind,3.36
Turkey,TUR,2023-09-01,Total Generation,27.91
Turkey,TUR,2023-09-01,Net Imports,0.29
Turkey,TUR,2023-10-01,Demand,25.67
Turkey,TUR,2023-10-01,Clean,9.23
Turkey,TUR,2023-10-01,Fossil,16.06
Turkey,TUR,2023-10-01,Gas and Other Fossil,5.43
Turkey,TUR,2023-10-01,"Hydro, Bioenergy and Other Renewables",5.39
Turkey,TUR,2023-10-01,Renewables,9.23
Turkey,TUR,2023-10-01,Wind and Solar,3.84
Turkey,TUR,2023-10-01,Bioenergy,0.68
Turkey,TUR,2023-10-01,Coal,10.63
Turkey,TUR,2023-10-01,Gas,5.37
Turkey,TUR,2023-10-01,Hydro,3.85
Turkey,TUR,2023-10-01,Nuclear,0.0
Turkey,TUR,2023-10-01,Other Fossil,0.06
Turkey,TUR,2023-10-01,Other Renewables,0.86
Turkey,TUR,2023-10-01,Solar,1.57
Turkey,TUR,2023-10-01,Wind,2.27
Turkey,TUR,2023-10-01,Total Generation,25.29
Turkey,TUR,2023-10-01,Net Imports,0.38
Turkey,TUR,2023-11-01,Demand,25.9
Turkey,TUR,2023-11-01,Clean,10.16
Turkey,TUR,2023-11-01,Fossil,15.48
Turkey,TUR,2023-11-01,Gas and Other Fossil,4.84
Turkey,TUR,2023-11-01,"Hydro, Bioenergy and Other Renewables",5.8
Turkey,TUR,2023-11-01,Renewables,10.16
Turkey,TUR,2023-11-01,Wind and Solar,4.36
Turkey,TUR,2023-11-01,Bioenergy,0.7
Turkey,TUR,2023-11-01,Coal,10.64
Turkey,TUR,2023-11-01,Gas,4.77
Turkey,TUR,2023-11-01,Hydro,4.2
Turkey,TUR,2023-11-01,Nuclear,0.0
Turkey,TUR,2023-11-01,Other Fossil,0.07
Turkey,TUR,2023-11-01,Other Renewables,0.9
Turkey,TUR,2023-11-01,Solar,1.01
Turkey,TUR,2023-11-01,Wind,3.35
Turkey,TUR,2023-11-01,Total Generation,25.64
Turkey,TUR,2023-11-01,Net Imports,0.26
Turkey,TUR,2023-12-01,Demand,27.46
Turkey,TUR,2023-12-01,Clean,12.45
Turkey,TUR,2023-12-01,Fossil,14.62
Turkey,TUR,2023-12-01,Gas and Other Fossil,4.4
Turkey,TUR,2023-12-01,"Hydro, Bioenergy and Other Renewables",8.47
Turkey,TUR,2023-12-01,Renewables,12.45
Turkey,TUR,2023-12-01,Wind and Solar,3.98
Turkey,TUR,2023-12-01,Bioenergy,0.74
Turkey,TUR,2023-12-01,Coal,10.22
Turkey,TUR,2023-12-01,Gas,4.3
Turkey,TUR,2023-12-01,Hydro,6.79
Turkey,TUR,2023-12-01,Nuclear,0.0
Turkey,TUR,2023-12-01,Other Fossil,0.1
Turkey,TUR,2023-12-01,Other Renewables,0.94
Turkey,TUR,2023-12-01,Solar,0.93
Turkey,TUR,2023-12-01,Wind,3.05
Turkey,TUR,2023-12-01,Total Generation,27.07
Turkey,TUR,2023-12-01,Net Imports,0.39
Turkey,TUR,2024-01-01,Demand,27.7
Turkey,TUR,2024-01-01,Clean,14.7
Turkey,TUR,2024-01-01,Fossil,13.07
Turkey,TUR,2024-01-01,Gas and Other Fossil,3.65
Turkey,TUR,2024-01-01,"Hydro, Bioenergy and Other Renewables",9.94
Turkey,TUR,2024-01-01,Renewables,14.7
Turkey,TUR,2024-01-01,Wind and Solar,4.76
Turkey,TUR,2024-01-01,Bioenergy,0.73
Turkey,TUR,2024-01-01,Coal,9.42
Turkey,TUR,2024-01-01,Gas,3.55
Turkey,TUR,2024-01-01,Hydro,8.29
Turkey,TUR,2024-01-01,Nuclear,0.0
Turkey,TUR,2024-01-01,Other Fossil,0.1
Turkey,TUR,2024-01-01,Other Renewables,0.92
Turkey,TUR,2024-01-01,Solar,0.82
Turkey,TUR,2024-01-01,Wind,3.94
Turkey,TUR,2024-01-01,Total Generation,27.77
Turkey,TUR,2024-01-01,Net Imports,-0.07
Turkey,TUR,2024-02-01,Demand,26.44
Turkey,TUR,2024-02-01,Clean,13.25
Turkey,TUR,2024-02-01,Fossil,13.22
Turkey,TUR,2024-02-01,Gas and Other Fossil,3.16
Turkey,TUR,2024-02-01,"Hydro, Bioenergy and Other Renewables",9.06
Turkey,TUR,2024-02-01,Renewables,13.25
Turkey,TUR,2024-02-01,Wind and Solar,4.19
Turkey,TUR,2024-02-01,Bioenergy,0.71
Turkey,TUR,2024-02-01,Coal,10.06
Turkey,TUR,2024-02-01,Gas,3.06
Turkey,TUR,2024-02-01,Hydro,7.47
Turkey,TUR,2024-02-01,Nuclear,0.0
Turkey,TUR,2024-02-01,Other Fossil,0.1
Turkey,TUR,2024-02-01,Other Renewables,0.88
Turkey,TUR,2024-02-01,Solar,1.41
Turkey,TUR,2024-02-01,Wind,2.78
Turkey,TUR,2024-02-01,Total Generation,26.47
Turkey,TUR,2024-02-01,Net Imports,-0.03
Turkey,TUR,2024-03-01,Demand,27.49
Turkey,TUR,2024-03-01,Clean,12.47
Turkey,TUR,2024-03-01,Fossil,14.92
Turkey,TUR,2024-03-01,Gas and Other Fossil,4.86
Turkey,TUR,2024-03-01,"Hydro, Bioenergy and Other Renewables",8.46
Turkey,TUR,2024-03-01,Renewables,12.47
Turkey,TUR,2024-03-01,Wind and Solar,4.01
Turkey,TUR,2024-03-01,Bioenergy,0.74
Turkey,TUR,2024-03-01,Coal,10.06
Turkey,TUR,2024-03-01,Gas,4.76
Turkey,TUR,2024-03-01,Hydro,6.8
Turkey,TUR,2024-03-01,Nuclear,0.0
Turkey,TUR,2024-03-01,Other Fossil,0.1
Turkey,TUR,2024-03-01,Other Renewables,0.92
Turkey,TUR,2024-03-01,Solar,1.89
Turkey,TUR,2024-03-01,Wind,2.12
Turkey,TUR,2024-03-01,Total Generation,27.39
Turkey,TUR,2024-03-01,Net Imports,0.1
Turkey,TUR,2024-04-01,Demand,24.0
Turkey,TUR,2024-04-01,Clean,15.24
Turkey,TUR,2024-04-01,Fossil,8.69
Turkey,TUR,2024-04-01,Gas and Other Fossil,2.32
Turkey,TUR,2024-04-01,"Hydro, Bioenergy and Other Renewables",9.61
Turkey,TUR,2024-04-01,Renewables,15.24
Turkey,TUR,2024-04-01,Wind and Solar,5.63
Turkey,TUR,2024-04-01,Bioenergy,0.71
Turkey,TUR,2024-04-01,Coal,6.37
Turkey,TUR,2024-04-01,Gas,2.24
Turkey,TUR,2024-04-01,Hydro,8.07
Turkey,TUR,2024-04-01,Nuclear,0.0
Turkey,TUR,2024-04-01,Other Fossil,0.08
Turkey,TUR,2024-04-01,Other Renewables,0.83
Turkey,TUR,2024-04-01,Solar,2.38
Turkey,TUR,2024-04-01,Wind,3.25
Turkey,TUR,2024-04-01,Total Generation,23.93
Turkey,TUR,2024-04-01,Net Imports,0.07
Turkey,TUR,2024-05-01,Demand,26.89
Turkey,TUR,2024-05-01,Clean,14.78
Turkey,TUR,2024-05-01,Fossil,11.92
Turkey,TUR,2024-05-01,Gas and Other Fossil,3.65
Turkey,TUR,2024-05-01,"Hydro, Bioenergy and Other Renewables",9.83
Turkey,TUR,2024-05-01,Renewables,14.78
Turkey,TUR,2024-05-01,Wind and Solar,4.95
Turkey,TUR,2024-05-01,Bioenergy,0.75
Turkey,TUR,2024-05-01,Coal,8.27
Turkey,TUR,2024-05-01,Gas,3.56
Turkey,TUR,2024-05-01,Hydro,8.24
Turkey,TUR,2024-05-01,Nuclear,0.0
Turkey,TUR,2024-05-01,Other Fossil,0.09
Turkey,TUR,2024-05-01,Other Renewables,0.84
Turkey,TUR,2024-05-01,Solar,2.48
Turkey,TUR,2024-05-01,Wind,2.47
Turkey,TUR,2024-05-01,Total Generation,26.7
Turkey,TUR,2024-05-01,Net Imports,0.19
Turkey,TUR,2024-06-01,Demand,28.45
Turkey,TUR,2024-06-01,Clean,14.11
Turkey,TUR,2024-06-01,Fossil,14.12
Turkey,TUR,2024-06-01,Gas and Other Fossil,4.68
Turkey,TUR,2024-06-01,"Hydro, Bioenergy and Other Renewables",7.93
Turkey,TUR,2024-06-01,Renewables,14.11
Turkey,TUR,2024-06-01,Wind and Solar,6.18
Turkey,TUR,2024-06-01,Bioenergy,0.71
Turkey,TUR,2024-06-01,Coal,9.44
Turkey,TUR,2024-06-01,Gas,4.6
Turkey,TUR,2024-06-01,Hydro,6.51
Turkey,TUR,2024-06-01,Nuclear,0.0
Turkey,TUR,2024-06-01,Other Fossil,0.08
Turkey,TUR,2024-06-01,Other Renewables,0.71
Turkey,TUR,2024-06-01,Solar,3.16
Turkey,TUR,2024-06-01,Wind,3.02
Turkey,TUR,2024-06-01,Total Generation,28.23
Turkey,TUR,2024-06-01,Net Imports,0.22
Turkey,TUR,2024-07-01,Demand,34.05
Turkey,TUR,2024-07-01,Clean,14.93
Turkey,TUR,2024-07-01,Fossil,19.17
Turkey,TUR,2024-07-01,Gas and Other Fossil,7.6
Turkey,TUR,2024-07-01,"Hydro, Bioenergy and Other Renewables",7.74
Turkey,TUR,2024-07-01,Renewables,14.93
Turkey,TUR,2024-07-01,Wind and Solar,7.19
Turkey,TUR,2024-07-01,Bioenergy,0.73
Turkey,TUR,2024-07-01,Coal,11.57
Turkey,TUR,2024-07-01,Gas,7.53
Turkey,TUR,2024-07-01,Hydro,6.28
Turkey,TUR,2024-07-01,Nuclear,0.0
Turkey,TUR,2024-07-01,Other Fossil,0.07
Turkey,TUR,2024-07-01,Other Renewables,0.73
Turkey,TUR,2024-07-01,Solar,3.05
Turkey,TUR,2024-07-01,Wind,4.14
Turkey,TUR,2024-07-01,Total Generation,34.1
Turkey,TUR,2024-07-01,Net Imports,-0.05
Turkey,TUR,2024-08-01,Demand,33.3
Turkey,TUR,2024-08-01,Clean,13.09
Turkey,TUR,2024-08-01,Fossil,20.21
Turkey,TUR,2024-08-01,Gas and Other Fossil,8.48
Turkey,TUR,2024-08-01,"Hydro, Bioenergy and Other Renewables",6.81
Turkey,TUR,2024-08-01,Renewables,13.09
Turkey,TUR,2024-08-01,Wind and Solar,6.28
Turkey,TUR,2024-08-01,Bioenergy,0.74
Turkey,TUR,2024-08-01,Coal,11.73
Turkey,TUR,2024-08-01,Gas,8.41
Turkey,TUR,2024-08-01,Hydro,5.32
Turkey,TUR,2024-08-01,Nuclear,0.0
Turkey,TUR,2024-08-01,Other Fossil,0.07
Turkey,TUR,2024-08-01,Other Renewables,0.75
Turkey,TUR,2024-08-01,Solar,3.03
Turkey,TUR,2024-08-01,Wind,3.25
Turkey,TUR,2024-08-01,Total Generation,33.3
Turkey,TUR,2024-08-01,Net Imports,0.0
Turkey,TUR,2024-09-01,Demand,28.03
Turkey,TUR,2024-09-01,Clean,10.88
Turkey,TUR,2024-09-01,Fossil,17.17
Turkey,TUR,2024-09-01,Gas and Other Fossil,6.02
Turkey,TUR,2024-09-01,"Hydro, Bioenergy and Other Renewables",6.24
Turkey,TUR,2024-09-01,Renewables,10.88
Turkey,TUR,2024-09-01,Wind and Solar,4.64
Turkey,TUR,2024-09-01,Bioenergy,0.67
Turkey,TUR,2024-09-01,Coal,11.15
Turkey,TUR,2024-09-01,Gas,5.95
Turkey,TUR,2024-09-01,Hydro,4.75
Turkey,TUR,2024-09-01,Nuclear,0.0
Turkey,TUR,2024-09-01,Other Fossil,0.07
Turkey,TUR,2024-09-01,Other Renewables,0.82
Turkey,TUR,2024-09-01,Solar,2.55
Turkey,TUR,2024-09-01,Wind,2.09
Turkey,TUR,2024-09-01,Total Generation,28.05
Turkey,TUR,2024-09-01,Net Imports,-0.02
Turkey,TUR,2024-10-01,Demand,26.74
Turkey,TUR,2024-10-01,Clean,11.09
Turkey,TUR,2024-10-01,Fossil,16.04
Turkey,TUR,2024-10-01,Gas and Other Fossil,5.07
Turkey,TUR,2024-10-01,"Hydro, Bioenergy and Other Renewables",5.83
Turkey,TUR,2024-10-01,Renewables,11.09
Turkey,TUR,2024-10-01,Wind and Solar,5.26
Turkey,TUR,2024-10-01,Bioenergy,0.74
Turkey,TUR,2024-10-01,Coal,10.97
Turkey,TUR,2024-10-01,Gas,5.0
Turkey,TUR,2024-10-01,Hydro,4.18
Turkey,TUR,2024-10-01,Nuclear,0.0
Turkey,TUR,2024-10-01,Other Fossil,0.07
Turkey,TUR,2024-10-01,Other Renewables,0.91
Turkey,TUR,2024-10-01,Solar,2.38
Turkey,TUR,2024-10-01,Wind,2.88
Turkey,TUR,2024-10-01,Total Generation,27.13
Turkey,TUR,2024-10-01,Net Imports,-0.39
Turkey,TUR,2024-11-01,Demand,27.45
Turkey,TUR,2024-11-01,Clean,10.34
Turkey,TUR,2024-11-01,Fossil,17.58
Turkey,TUR,2024-11-01,Gas and Other Fossil,6.6
Turkey,TUR,2024-11-01,"Hydro, Bioenergy and Other Renewables",5.88
Turkey,TUR,2024-11-01,Renewables,10.34
Turkey,TUR,2024-11-01,Wind and Solar,4.46
Turkey,TUR,2024-11-01,Bioenergy,0.7
Turkey,TUR,2024-11-01,Coal,10.98
Turkey,TUR,2024-11-01,Gas,6.53
Turkey,TUR,2024-11-01,Hydro,4.26
Turkey,TUR,2024-11-01,Nuclear,0.0
Turkey,TUR,2024-11-01,Other Fossil,0.07
Turkey,TUR,2024-11-01,Other Renewables,0.92
Turkey,TUR,2024-11-01,Solar,1.47
Turkey,TUR,2024-11-01,Wind,2.99
Turkey,TUR,2024-11-01,Total Generation,27.92
Turkey,TUR,2024-11-01,Net Imports,-0.47
Turkey,TUR,2024-12-01,Demand,29.72
Turkey,TUR,2024-12-01,Clean,10.76
Turkey,TUR,2024-12-01,Fossil,19.45
Turkey,TUR,2024-12-01,Gas and Other Fossil,8.15
Turkey,TUR,2024-12-01,"Hydro, Bioenergy and Other Renewables",6.13
Turkey,TUR,2024-12-01,Renewables,10.76
Turkey,TUR,2024-12-01,Wind and Solar,4.63
Turkey,TUR,2024-12-01,Bioenergy,0.74
Turkey,TUR,2024-12-01,Coal,11.3
Turkey,TUR,2024-12-01,Gas,8.07
Turkey,TUR,2024-12-01,Hydro,4.41
Turkey,TUR,2024-12-01,Nuclear,0.0
Turkey,TUR,2024-12-01,Other Fossil,0.08
Turkey,TUR,2024-12-01,Other Renewables,0.98
Turkey,TUR,2024-12-01,Solar,1.05
Turkey,TUR,2024-12-01,Wind,3.58
Turkey,TUR,2024-12-01,Total Generation,30.21
Turkey,TUR,2024-12-01,Net Imports,-0.49
Turkey,TUR,2025-01-01,Demand,29.79
Turkey,TUR,2025-01-01,Clean,11.05
Turkey,TUR,2025-01-01,Fossil,19.15
Turkey,TUR,2025-01-01,Gas and Other Fossil,8.15
Turkey,TUR,2025-01-01,"Hydro, Bioenergy and Other Renewables",6.55
Turkey,TUR,2025-01-01,Renewables,11.05
Turkey,TUR,2025-01-01,Wind and Solar,4.5
Turkey,TUR,2025-01-01,Bioenergy,0.74
Turkey,TUR,2025-01-01,Coal,11.0
Turkey,TUR,2025-01-01,Gas,8.07
Turkey,TUR,2025-01-01,Hydro,4.81
Turkey,TUR,2025-01-01,Nuclear,0.0
Turkey,TUR,2025-01-01,Other Fossil,0.08
Turkey,TUR,2025-01-01,Other Renewables,1.0
Turkey,TUR,2025-01-01,Solar,1.67
Turkey,TUR,2025-01-01,Wind,2.83
Turkey,TUR,2025-01-01,Total Generation,30.2
Turkey,TUR,2025-01-01,Net Imports,-0.41
Turkey,TUR,2025-02-01,Demand,27.82
Turkey,TUR,2025-02-01,Clean,10.58
Turkey,TUR,2025-02-01,Fossil,17.63
Turkey,TUR,2025-02-01,Gas and Other Fossil,7.75
Turkey,TUR,2025-02-01,"Hydro, Bioenergy and Other Renewables",5.74
Turkey,TUR,2025-02-01,Renewables,10.58
Turkey,TUR,2025-02-01,Wind and Solar,4.84
Turkey,TUR,2025-02-01,Bioenergy,0.67
Turkey,TUR,2025-02-01,Coal,9.88
Turkey,TUR,2025-02-01,Gas,7.68
Turkey,TUR,2025-02-01,Hydro,4.15
Turkey,TUR,2025-02-01,Nuclear,0.0
Turkey,TUR,2025-02-01,Other Fossil,0.07
Turkey,TUR,2025-02-01,Other Renewables,0.92
Turkey,TUR,2025-02-01,Solar,1.79
Turkey,TUR,2025-02-01,Wind,3.05
Turkey,TUR,2025-02-01,Total Generation,28.21
Turkey,TUR,2025-02-01,Net Imports,-0.39
Turkey,TUR,2025-03-01,Demand,27.7
Turkey,TUR,2025-03-01,Clean,13.45
Turkey,TUR,2025-03-01,Fossil,14.57
Turkey,TUR,2025-03-01,Gas and Other Fossil,5.29
Turkey,TUR,2025-03-01,"Hydro, Bioenergy and Other Renewables",7.09
Turkey,TUR,2025-03-01,Renewables,13.45
Turkey,TUR,2025-03-01,Wind and Solar,6.36
Turkey,TUR,2025-03-01,Bioenergy,0.74
Turkey,TUR,2025-03-01,Coal,9.28
Turkey,TUR,2025-03-01,Gas,5.2
Turkey,TUR,2025-03-01,Hydro,5.38
Turkey,TUR,2025-03-01,Nuclear,0.0
Turkey,TUR,2025-03-01,Other Fossil,0.09
Turkey,TUR,2025-03-01,Other Renewables,0.97
Turkey,TUR,2025-03-01,Solar,2.89
Turkey,TUR,2025-03-01,Wind,3.47
Turkey,TUR,2025-03-01,Total Generation,28.02
Turkey,TUR,2025-03-01,Net Imports,-0.32
Turkey,TUR,2025-04-01,Demand,26.66
Turkey,TUR,2025-04-01,Clean,14.79
Turkey,TUR,2025-04-01,Fossil,11.89
Turkey,TUR,2025-04-01,Gas and Other Fossil,4.48
Turkey,TUR,2025-04-01,"Hydro, Bioenergy and Other Renewables",8.9
Turkey,TUR,2025-04-01,Renewables,14.79
Turkey,TUR,2025-04-01,Wind and Solar,5.89
Turkey,TUR,2025-04-01,Bioenergy,0.67
Turkey,TUR,2025-04-01,Coal,7.41
Turkey,TUR,2025-04-01,Gas,4.37
Turkey,TUR,2025-04-01,Hydro,7.3
Turkey,TUR,2025-04-01,Nuclear,0.0
Turkey,TUR,2025-04-01,Other Fossil,0.11
Turkey,TUR,2025-04-01,Other Renewables,0.93
Turkey,TUR,2025-04-01,Solar,3.07
Turkey,TUR,2025-04-01,Wind,2.82
Turkey,TUR,2025-04-01,Total Generation,26.68
Turkey,TUR,2025-04-01,Net Imports,-0.02
Turkey,TUR,2025-05-01,Demand,27.88
Turkey,TUR,2025-05-01,Clean,15.65
Turkey,TUR,2025-05-01,Fossil,12.12
Turkey,TUR,2025-05-01,Gas and Other Fossil,4.21
