Date;Country;Region;Export;Import
05/2025;Bun-ga-ri;EU;7,891.10;3,683.12
06/2025;Bun-ga-ri;EU;8,183.60;3,692.80
07/2025;Bun-ga-ri;EU;8,088.12;9,791.14
08/2025;Bun-ga-ri;EU;11,812.42;19,241.60
09/2025;Bun-ga-ri;EU;9,962.00;6,151.93
10/2025;Bun-ga-ri;EU;13,715.72;4,355.23
11/2025;Bun-ga-ri;EU;12,149.04;7,996.05
01/2019;Bê-la-rút;Others;0.00;2,068.12
02/2019;Bê-la-rút;Others;0.00;23,152.15
03/2019;Bê-la-rút;Others;0.00;2,377.26
04/2019;Bê-la-rút;Others;0.00;8,572.32
05/2019;Bê-la-rút;Others;0.00;1,894.46
06/2019;Bê-la-rút;Others;0.00;633.57
07/2019;Bê-la-rút;Others;0.00;20,265.50
08/2019;Bê-la-rút;Others;0.00;744.36
09/2019;Bê-la-rút;Others;0.00;10,616.39
10/2019;Bê-la-rút;Others;0.00;9,929.06
11/2019;Bê-la-rút;Others;0.00;920.36
12/2019;Bê-la-rút;Others;0.00;9,414.42
01/2020;Bê-la-rút;Others;0.00;16,540.84
02/2020;Bê-la-rút;Others;0.00;1,014.84
03/2020;Bê-la-rút;Others;0.00;630.67
04/2020;Bê-la-rút;Others;0.00;9,768.81
05/2020;Bê-la-rút;Others;0.00;10,006.65
06/2020;Bê-la-rút;Others;0.00;1,260.75
07/2020;Bê-la-rút;Others;0.00;974.40
08/2020;Bê-la-rút;Others;0.00;11,992.78
09/2020;Bê-la-rút;Others;0.00;7,932.68
10/2020;Bê-la-rút;Others;0.00;1,308.46
11/2020;Bê-la-rút;Others;0.00;6,538.90
12/2020;Bê-la-rút;Others;0.00;9,485.54
01/2021;Bê-la-rút;Others;0.00;9,492.01
02/2021;Bê-la-rút;Others;0.00;12,121.79
03/2021;Bê-la-rút;Others;0.00;4,767.90
04/2021;Bê-la-rút;Others;0.00;2,974.00
05/2021;Bê-la-rút;Others;0.00;18,385.76
06/2021;Bê-la-rút;Others;0.00;3,766.82
07/2021;Bê-la-rút;Others;0.00;13,153.70
08/2021;Bê-la-rút;Others;0.00;4,098.72
09/2021;Bê-la-rút;Others;0.00;8,122.38
10/2021;Bê-la-rút;Others;0.00;9,715.28
11/2021;Bê-la-rút;Others;0.00;20,165.61
12/2021;Bê-la-rút;Others;0.00;2,760.68
01/2022;Bê-la-rút;Others;0.00;23,475.25
02/2022;Bê-la-rút;Others;0.00;13,668.47
03/2022;Bê-la-rút;Others;0.00;991.54
04/2022;Bê-la-rút;Others;0.00;1,012.82
05/2022;Bê-la-rút;Others;0.00;839.59
06/2022;Bê-la-rút;Others;0.00;1,587.90
07/2022;Bê-la-rút;Others;0.00;955.55
08/2022;Bê-la-rút;Others;0.00;1,046.01
09/2022;Bê-la-rút;Others;0.00;1,614.90
10/2022;Bê-la-rút;Others;0.00;2,784.43
11/2022;Bê-la-rút;Others;0.00;1,990.99
12/2022;Bê-la-rút;Others;0.00;3,808.34
01/2023;Bê-la-rút;Others;0.00;758.89
02/2023;Bê-la-rút;Others;0.00;1,416.05
03/2023;Bê-la-rút;Others;0.00;1,537.26
04/2023;Bê-la-rút;Others;0.00;2,295.82
05/2023;Bê-la-rút;Others;0.00;1,341.66
06/2023;Bê-la-rút;Others;0.00;1,959.79
07/2023;Bê-la-rút;Others;0.00;2,671.98
08/2023;Bê-la-rút;Others;0.00;14,675.05
09/2023;Bê-la-rút;Others;0.00;3,519.96
10/2023;Bê-la-rút;Others;0.00;5,805.21
11/2023;Bê-la-rút;Others;0.00;1,347.72
12/2023;Bê-la-rút;Others;0.00;3,723.19
01/2024;Bê-la-rút;Others;0.00;1,990.88
02/2024;Bê-la-rút;Others;0.00;1,790.15
03/2024;Bê-la-rút;Others;0.00;1,862.31
04/2024;Bê-la-rút;Others;0.00;1,532.08
05/2024;Bê-la-rút;Others;0.00;1,753.45
06/2024;Bê-la-rút;Others;0.00;1,594.36
07/2024;Bê-la-rút;Others;0.00;1,929.66
08/2024;Bê-la-rút;Others;0.00;6,330.48
09/2024;Bê-la-rút;Others;0.00;6,208.63
10/2024;Bê-la-rút;Others;0.00;2,024.83
11/2024;Bê-la-rút;Others;0.00;2,098.94
12/2024;Bê-la-rút;Others;0.00;2,731.31
01/2025;Bê-la-rút;Others;0.00;9,144.91
02/2025;Bê-la-rút;Others;0.00;4,562.32
03/2025;Bê-la-rút;Others;0.00;1,669.87
04/2025;Bê-la-rút;Others;0.00;1,022.46
05/2025;Bê-la-rút;Others;0.00;1,886.76
06/2025;Bê-la-rút;Others;0.00;9,263.60
07/2025;Bê-la-rút;Others;0.00;2,447.56
08/2025;Bê-la-rút;Others;0.00;2,117.78
09/2025;Bê-la-rút;Others;0.00;1,762.88
10/2025;Bê-la-rút;Others;0.00;14,505.14
11/2025;Bê-la-rút;Others;0.00;3,214.92
01/2019;Bỉ;EU;265,633.91;46,229.06
02/2019;Bỉ;EU;123,576.82;36,609.23
03/2019;Bỉ;EU;195,929.42;62,246.64
04/2019;Bỉ;EU;224,297.68;46,314.57
05/2019;Bỉ;EU;242,141.71;61,875.61
06/2019;Bỉ;EU;221,978.54;46,988.17
07/2019;Bỉ;EU;234,918.80;53,949.80
08/2019;Bỉ;EU;194,343.88;48,724.58
09/2019;Bỉ;EU;177,412.77;42,500.63
10/2019;Bỉ;EU;225,416.39;37,149.53
11/2019;Bỉ;EU;212,182.36;36,810.45
12/2019;Bỉ;EU;233,224.74;43,268.56
01/2020;Bỉ;EU;167,495.75;27,710.40
02/2020;Bỉ;EU;182,218.46;45,153.52
03/2020;Bỉ;EU;200,949.79;48,497.59
04/2020;Bỉ;EU;192,206.37;33,965.19
05/2020;Bỉ;EU;189,380.14;33,671.56
06/2020;Bỉ;EU;193,434.93;31,283.89
07/2020;Bỉ;EU;185,220.65;46,872.78
08/2020;Bỉ;EU;183,000.86;37,951.63
09/2020;Bỉ;EU;182,546.07;30,624.73
10/2020;Bỉ;EU;197,803.82;67,451.02
11/2020;Bỉ;EU;188,986.97;32,710.78
12/2020;Bỉ;EU;251,562.24;37,931.84
01/2021;Bỉ;EU;264,220.79;41,346.59
02/2021;Bỉ;EU;176,153.06;23,393.30
03/2021;Bỉ;EU;311,504.83;43,062.53
04/2021;Bỉ;EU;312,046.30;35,574.70
05/2021;Bỉ;EU;280,089.20;49,945.88
06/2021;Bỉ;EU;365,150.37;55,510.65
07/2021;Bỉ;EU;324,370.01;32,843.25
08/2021;Bỉ;EU;252,745.10;42,803.54
09/2021;Bỉ;EU;282,413.33;59,592.09
10/2021;Bỉ;EU;305,796.54;92,480.35
11/2021;Bỉ;EU;387,875.44;77,288.27
12/2021;Bỉ;EU;340,640.30;131,678.36
01/2022;Bỉ;EU;408,102.44;38,355.05
02/2022;Bỉ;EU;245,821.61;46,106.72
03/2022;Bỉ;EU;450,351.15;73,553.07
04/2022;Bỉ;EU;443,572.01;56,278.78
05/2022;Bỉ;EU;321,106.72;82,205.96
06/2022;Bỉ;EU;387,457.47;70,314.73
07/2022;Bỉ;EU;310,500.62;61,243.05
08/2022;Bỉ;EU;295,046.03;43,670.84
09/2022;Bỉ;EU;282,279.46;76,732.26
10/2022;Bỉ;EU;302,023.54;74,380.35
11/2022;Bỉ;EU;261,728.22;52,385.22
12/2022;Bỉ;EU;268,166.74;79,654.88
01/2023;Bỉ;EU;212,553.25;34,276.15
02/2023;Bỉ;EU;228,890.70;56,405.53
03/2023;Bỉ;EU;256,545.51;55,231.71
04/2023;Bỉ;EU;307,116.53;50,556.70
05/2023;Bỉ;EU;295,236.80;54,088.48
06/2023;Bỉ;EU;313,285.05;60,534.07
07/2023;Bỉ;EU;298,626.81;47,473.52
08/2023;Bỉ;EU;261,636.95;42,388.85
09/2023;Bỉ;EU;257,689.48;48,012.75
10/2023;Bỉ;EU;279,766.62;49,553.19
11/2023;Bỉ;EU;249,964.35;47,887.45
12/2023;Bỉ;EU;266,828.85;68,957.86
01/2024;Bỉ;EU;317,164.56;48,824.38
02/2024;Bỉ;EU;210,484.84;43,006.11
03/2024;Bỉ;EU;327,439.93;55,403.41
04/2024;Bỉ;EU;341,011.88;55,631.15
05/2024;Bỉ;EU;318,054.53;55,207.52
06/2024;Bỉ;EU;339,469.95;55,351.38
07/2024;Bỉ;EU;341,028.02;53,118.42
08/2024;Bỉ;EU;284,719.48;57,107.37
09/2024;Bỉ;EU;282,721.04;65,126.38
10/2024;Bỉ;EU;404,161.10;64,857.41
11/2024;Bỉ;EU;308,484.54;51,648.18
12/2024;Bỉ;EU;307,071.33;66,503.87
01/2025;Bỉ;EU;244,384.37;37,974.04
02/2025;Bỉ;EU;228,140.79;75,181.72
03/2025;Bỉ;EU;331,454.20;76,850.51
04/2025;Bỉ;EU;337,810.45;50,491.25
05/2025;Bỉ;EU;364,943.10;58,053.84
06/2025;Bỉ;EU;341,361.12;74,504.38
07/2025;Bỉ;EU;346,293.54;82,413.36
08/2025;Bỉ;EU;255,214.32;58,010.48
09/2025;Bỉ;EU;294,336.57;90,293.28
10/2025;Bỉ;EU;274,312.49;62,081.36
11/2025;Bỉ;EU;269,486.26;39,228.85
01/2019;Bồ Đào Nha;EU;29,145.98;11,036.00
02/2019;Bồ Đào Nha;EU;25,810.86;8,122.93
03/2019;Bồ Đào Nha;EU;39,085.18;8,007.15
04/2019;Bồ Đào Nha;EU;35,185.02;7,094.62
05/2019;Bồ Đào Nha;EU;34,086.06;5,305.67
06/2019;Bồ Đào Nha;EU;33,578.48;7,601.55
07/2019;Bồ Đào Nha;EU;32,400.76;21,119.94
08/2019;Bồ Đào Nha;EU;33,932.69;6,055.57
09/2019;Bồ Đào Nha;EU;27,873.46;7,749.43
10/2019;Bồ Đào Nha;EU;36,683.14;6,379.48
11/2019;Bồ Đào Nha;EU;37,481.13;9,102.98
12/2019;Bồ Đào Nha;EU;29,765.80;6,901.53
01/2020;Bồ Đào Nha;EU;25,287.52;4,193.94
02/2020;Bồ Đào Nha;EU;33,889.81;14,040.26
03/2020;Bồ Đào Nha;EU;32,782.62;5,671.77
04/2020;Bồ Đào Nha;EU;13,385.81;3,284.84
05/2020;Bồ Đào Nha;EU;27,582.48;8,254.98
06/2020;Bồ Đào Nha;EU;32,267.29;7,867.97
07/2020;Bồ Đào Nha;EU;35,771.71;9,223.98
08/2020;Bồ Đào Nha;EU;41,295.00;10,755.44
09/2020;Bồ Đào Nha;EU;31,689.50;10,515.03
10/2020;Bồ Đào Nha;EU;36,862.41;6,830.01
11/2020;Bồ Đào Nha;EU;36,116.13;6,199.74
12/2020;Bồ Đào Nha;EU;29,201.20;7,933.80
01/2021;Bồ Đào Nha;EU;39,313.42;11,478.45
02/2021;Bồ Đào Nha;EU;41,278.25;13,746.54
03/2021;Bồ Đào Nha;EU;50,162.31;14,020.20
04/2021;Bồ Đào Nha;EU;30,555.42;15,286.20
05/2021;Bồ Đào Nha;EU;33,364.10;13,208.01
06/2021;Bồ Đào Nha;EU;49,372.34;9,394.17
07/2021;Bồ Đào Nha;EU;39,905.24;19,458.67
08/2021;Bồ Đào Nha;EU;41,275.77;4,941.16
09/2021;Bồ Đào Nha;EU;57,552.59;7,167.97
10/2021;Bồ Đào Nha;EU;73,970.93;5,019.58
11/2021;Bồ Đào Nha;EU;60,428.93;5,303.45
12/2021;Bồ Đào Nha;EU;47,523.54;6,569.75
01/2022;Bồ Đào Nha;EU;54,713.84;5,395.09
02/2022;Bồ Đào Nha;EU;24,376.56;4,842.80
03/2022;Bồ Đào Nha;EU;36,557.19;5,767.68
04/2022;Bồ Đào Nha;EU;72,729.63;7,422.88
05/2022;Bồ Đào Nha;EU;51,015.37;10,656.65
06/2022;Bồ Đào Nha;EU;40,452.33;10,035.75
07/2022;Bồ Đào Nha;EU;51,131.16;9,138.90
08/2022;Bồ Đào Nha;EU;31,729.08;8,531.31
09/2022;Bồ Đào Nha;EU;42,994.94;5,025.18
10/2022;Bồ Đào Nha;EU;48,516.05;13,564.26
11/2022;Bồ Đào Nha;EU;47,223.98;6,829.09
12/2022;Bồ Đào Nha;EU;22,677.31;11,187.30
01/2023;Bồ Đào Nha;EU;41,444.25;4,241.66
02/2023;Bồ Đào Nha;EU;38,674.23;6,891.60
03/2023;Bồ Đào Nha;EU;39,179.91;10,044.61
04/2023;Bồ Đào Nha;EU;65,695.04;8,100.63
05/2023;Bồ Đào Nha;EU;60,887.87;9,562.74
06/2023;Bồ Đào Nha;EU;30,119.91;8,038.80
07/2023;Bồ Đào Nha;EU;47,584.15;11,724.21
08/2023;Bồ Đào Nha;EU;49,276.64;11,541.40
09/2023;Bồ Đào Nha;EU;52,628.63;15,134.82
10/2023;Bồ Đào Nha;EU;47,161.82;18,367.96
11/2023;Bồ Đào Nha;EU;37,791.14;7,257.34
12/2023;Bồ Đào Nha;EU;38,000.27;9,636.26
01/2024;Bồ Đào Nha;EU;50,237.68;9,930.96
02/2024;Bồ Đào Nha;EU;34,718.32;8,108.93
03/2024;Bồ Đào Nha;EU;49,415.40;18,735.16
04/2024;Bồ Đào Nha;EU;65,055.73;13,147.95
05/2024;Bồ Đào Nha;EU;41,131.05;15,928.93
06/2024;Bồ Đào Nha;EU;35,295.69;21,705.31
07/2024;Bồ Đào Nha;EU;34,915.34;14,896.76
08/2024;Bồ Đào Nha;EU;43,890.82;15,927.01
09/2024;Bồ Đào Nha;EU;57,217.10;13,576.58
10/2024;Bồ Đào Nha;EU;48,797.18;12,286.35
11/2024;Bồ Đào Nha;EU;42,705.96;8,134.46
12/2024;Bồ Đào Nha;EU;36,599.23;12,729.05
01/2025;Bồ Đào Nha;EU;53,585.32;11,369.51
02/2025;Bồ Đào Nha;EU;42,426.98;9,026.08
03/2025;Bồ Đào Nha;EU;46,903.02;8,430.07
04/2025;Bồ Đào Nha;EU;54,405.94;11,184.75
05/2025;Bồ Đào Nha;EU;48,873.98;11,503.74
06/2025;Bồ Đào Nha;EU;39,234.58;22,633.68
07/2025;Bồ Đào Nha;EU;61,108.38;13,777.16
08/2025;Bồ Đào Nha;EU;46,425.67;13,161.15
09/2025;Bồ Đào Nha;EU;37,507.22;13,272.59
10/2025;Bồ Đào Nha;EU;39,785.46;15,229.60
11/2025;Bồ Đào Nha;EU;33,080.41;12,265.84
01/2019;CHND Trung Hoa;Others;2,807,944.32;6,544,882.36
02/2019;CHND Trung Hoa;Others;1,909,426.33;3,364,240.51
03/2019;CHND Trung Hoa;Others;2,892,176.34;6,330,862.87
04/2019;CHND Trung Hoa;Others;2,859,760.69;6,530,955.60
05/2019;CHND Trung Hoa;Others;3,137,830.82;7,130,469.55
06/2019;CHND Trung Hoa;Others;3,071,845.09;5,784,299.44
07/2019;CHND Trung Hoa;Others;3,165,946.67;6,770,539.87
08/2019;CHND Trung Hoa;Others;4,048,017.02;6,547,091.99
09/2019;CHND Trung Hoa;Others;4,353,356.90;6,425,165.77
10/2019;CHND Trung Hoa;Others;4,747,542.92;6,598,381.89
11/2019;CHND Trung Hoa;Others;4,210,548.67;6,518,855.57
12/2019;CHND Trung Hoa;Others;4,209,697.65;6,906,198.08
01/2020;CHND Trung Hoa;Others;2,740,480.64;5,557,165.32
02/2020;CHND Trung Hoa;Others;2,735,895.71;3,733,578.41
03/2020;CHND Trung Hoa;Others;3,868,847.19;6,866,598.86
04/2020;CHND Trung Hoa;Others;3,379,162.22;6,226,828.84
05/2020;CHND Trung Hoa;Others;3,251,312.54;5,991,744.30
06/2020;CHND Trung Hoa;Others;3,690,828.37;6,543,051.41
07/2020;CHND Trung Hoa;Others;3,495,285.52;7,107,582.51
08/2020;CHND Trung Hoa;Others;4,188,190.07;7,342,902.32
09/2020;CHND Trung Hoa;Others;5,177,562.00;8,232,360.30
10/2020;CHND Trung Hoa;Others;5,418,048.89;8,013,649.85
11/2020;CHND Trung Hoa;Others;5,287,601.80;9,051,840.34
12/2020;CHND Trung Hoa;Others;5,671,941.84;9,519,549.99
01/2021;CHND Trung Hoa;Others;4,652,075.05;9,156,065.67
02/2021;CHND Trung Hoa;Others;3,346,774.74;6,259,153.47
03/2021;CHND Trung Hoa;Others;4,594,801.68;8,922,741.97
04/2021;CHND Trung Hoa;Others;3,699,091.80;9,588,657.44
05/2021;CHND Trung Hoa;Others;3,989,850.31;9,833,656.00
06/2021;CHND Trung Hoa;Others;4,248,616.89;9,161,151.15
07/2021;CHND Trung Hoa;Others;4,016,107.32;9,946,615.47
08/2021;CHND Trung Hoa;Others;4,861,865.35;9,172,008.09
09/2021;CHND Trung Hoa;Others;5,421,894.20;8,701,611.58
10/2021;CHND Trung Hoa;Others;5,687,300.89;8,405,092.36
11/2021;CHND Trung Hoa;Others;5,647,863.24;10,250,489.32
12/2021;CHND Trung Hoa;Others;5,843,700.34;10,477,340.96
01/2022;CHND Trung Hoa;Others;3,908,770.29;10,758,837.40
02/2022;CHND Trung Hoa;Others;3,982,144.89;7,581,914.48
03/2022;CHND Trung Hoa;Others;5,544,408.54;9,088,433.18
04/2022;CHND Trung Hoa;Others;4,481,281.65;10,652,341.18
05/2022;CHND Trung Hoa;Others;4,061,482.15;11,523,887.45
06/2022;CHND Trung Hoa;Others;4,193,012.93;11,518,710.83
07/2022;CHND Trung Hoa;Others;3,835,559.12;10,393,860.86
08/2022;CHND Trung Hoa;Others;5,627,591.64;10,229,192.41
09/2022;CHND Trung Hoa;Others;5,588,392.38;9,411,102.74
10/2022;CHND Trung Hoa;Others;5,886,976.04;8,847,610.20
11/2022;CHND Trung Hoa;Others;5,476,944.60;9,456,676.27
12/2022;CHND Trung Hoa;Others;5,116,038.09;8,404,059.76
01/2023;CHND Trung Hoa;Others;3,871,151.13;7,228,425.52
02/2023;CHND Trung Hoa;Others;3,523,846.46;6,698,360.28
03/2023;CHND Trung Hoa;Others;4,527,547.69;9,708,745.09
04/2023;CHND Trung Hoa;Others;3,572,676.26;8,727,996.49
05/2023;CHND Trung Hoa;Others;4,852,180.16;8,830,493.91
06/2023;CHND Trung Hoa;Others;5,581,107.68;8,454,311.03
07/2023;CHND Trung Hoa;Others;4,915,002.30;9,007,972.86
08/2023;CHND Trung Hoa;Others;5,771,921.35;10,180,327.20
09/2023;CHND Trung Hoa;Others;6,245,051.48;10,342,331.13
10/2023;CHND Trung Hoa;Others;6,723,585.04;10,159,490.62
11/2023;CHND Trung Hoa;Others;5,883,902.75;10,961,559.00
12/2023;CHND Trung Hoa;Others;5,739,792.88;10,344,604.36
01/2024;CHND Trung Hoa;Others;4,555,004.11;11,880,829.19
02/2024;CHND Trung Hoa;Others;3,404,870.00;7,448,720.59
03/2024;CHND Trung Hoa;Others;5,148,137.23;11,193,802.32
04/2024;CHND Trung Hoa;Others;4,524,844.17;11,740,645.62
05/2024;CHND Trung Hoa;Others;4,899,151.69;12,883,422.94
06/2024;CHND Trung Hoa;Others;5,145,110.09;11,567,371.29
07/2024;CHND Trung Hoa;Others;4,728,195.91;12,808,385.92
08/2024;CHND Trung Hoa;Others;5,886,398.44;13,040,301.19
09/2024;CHND Trung Hoa;Others;6,219,425.38;12,228,098.97
10/2024;CHND Trung Hoa;Others;5,525,310.30;12,886,157.67
11/2024;CHND Trung Hoa;Others;5,006,333.48;12,851,268.03
12/2024;CHND Trung Hoa;Others;6,168,768.63;13,491,973.77
01/2025;CHND Trung Hoa;Others;3,641,348.61;12,053,793.27
02/2025;CHND Trung Hoa;Others;4,234,484.14;11,283,898.23
03/2025;CHND Trung Hoa;Others;5,282,189.69;14,762,374.91
04/2025;CHND Trung Hoa;Others;5,102,351.01;15,033,198.34
05/2025;CHND Trung Hoa;Others;5,277,154.85;16,186,924.97
06/2025;CHND Trung Hoa;Others;5,756,699.49;15,398,475.33
07/2025;CHND Trung Hoa;Others;5,719,280.53;16,798,070.57
08/2025;CHND Trung Hoa;Others;6,992,125.60;16,437,637.18
09/2025;CHND Trung Hoa;Others;7,721,912.54;16,521,978.44
10/2025;CHND Trung Hoa;Others;7,245,571.52;16,542,639.30
11/2025;CHND Trung Hoa;Others;6,190,480.12;16,485,083.10
01/2019;Ca-mơ-run;Others;0.00;25,131.49
02/2019;Ca-mơ-run;Others;0.00;16,112.88
03/2019;Ca-mơ-run;Others;0.00;15,456.80
04/2019;Ca-mơ-run;Others;0.00;13,318.83
05/2019;Ca-mơ-run;Others;0.00;19,115.31
06/2019;Ca-mơ-run;Others;0.00;23,664.78
07/2019;Ca-mơ-run;Others;0.00;17,629.17
08/2019;Ca-mơ-run;Others;0.00;16,010.34
09/2019;Ca-mơ-run;Others;0.00;16,008.51
10/2019;Ca-mơ-run;Others;0.00;14,985.08
11/2019;Ca-mơ-run;Others;0.00;11,873.08
12/2019;Ca-mơ-run;Others;0.00;20,842.43
01/2020;Ca-mơ-run;Others;0.00;14,465.06
02/2020;Ca-mơ-run;Others;0.00;9,623.34
03/2020;Ca-mơ-run;Others;0.00;11,811.60
04/2020;Ca-mơ-run;Others;0.00;9,284.96
05/2020;Ca-mơ-run;Others;0.00;14,588.49
06/2020;Ca-mơ-run;Others;0.00;10,350.44
07/2020;Ca-mơ-run;Others;0.00;15,614.25
08/2020;Ca-mơ-run;Others;0.00;14,902.83
09/2020;Ca-mơ-run;Others;0.00;12,745.77
10/2020;Ca-mơ-run;Others;0.00;14,037.96
11/2020;Ca-mơ-run;Others;0.00;10,101.04
12/2020;Ca-mơ-run;Others;0.00;15,631.11
01/2021;Ca-mơ-run;Others;0.00;6,771.28
02/2021;Ca-mơ-run;Others;0.00;15,776.34
03/2021;Ca-mơ-run;Others;0.00;14,043.91
04/2021;Ca-mơ-run;Others;0.00;11,858.81
05/2021;Ca-mơ-run;Others;0.00;12,157.06
06/2021;Ca-mơ-run;Others;0.00;9,730.63
07/2021;Ca-mơ-run;Others;0.00;20,799.17
08/2021;Ca-mơ-run;Others;0.00;16,653.68
09/2021;Ca-mơ-run;Others;0.00;11,132.65
10/2021;Ca-mơ-run;Others;0.00;7,390.97
11/2021;Ca-mơ-run;Others;0.00;19,798.67
12/2021;Ca-mơ-run;Others;0.00;13,688.19
01/2022;Ca-mơ-run;Others;0.00;21,145.11
02/2022;Ca-mơ-run;Others;0.00;19,200.20
03/2022;Ca-mơ-run;Others;0.00;10,134.13
04/2022;Ca-mơ-run;Others;0.00;14,907.13
05/2022;Ca-mơ-run;Others;0.00;16,074.77
06/2022;Ca-mơ-run;Others;0.00;18,030.81
07/2022;Ca-mơ-run;Others;0.00;9,016.59
08/2022;Ca-mơ-run;Others;0.00;20,803.39
09/2022;Ca-mơ-run;Others;0.00;16,540.49
10/2022;Ca-mơ-run;Others;0.00;20,836.29
11/2022;Ca-mơ-run;Others;0.00;26,680.42
12/2022;Ca-mơ-run;Others;0.00;20,442.80
01/2023;Ca-mơ-run;Others;0.00;14,043.94
02/2023;Ca-mơ-run;Others;0.00;19,599.12
03/2023;Ca-mơ-run;Others;0.00;12,729.80
04/2023;Ca-mơ-run;Others;0.00;7,082.90
05/2023;Ca-mơ-run;Others;0.00;20,939.50
06/2023;Ca-mơ-run;Others;0.00;4,729.04
07/2023;Ca-mơ-run;Others;0.00;9,668.46
08/2023;Ca-mơ-run;Others;0.00;7,733.14
09/2023;Ca-mơ-run;Others;0.00;9,037.86
10/2023;Ca-mơ-run;Others;0.00;8,687.45
11/2023;Ca-mơ-run;Others;0.00;14,835.52
12/2023;Ca-mơ-run;Others;0.00;8,316.55
01/2024;Ca-mơ-run;Others;0.00;14,994.74
02/2024;Ca-mơ-run;Others;0.00;5,007.98
03/2024;Ca-mơ-run;Others;0.00;5,642.43
04/2024;Ca-mơ-run;Others;0.00;14,478.62
05/2024;Ca-mơ-run;Others;0.00;5,862.41
06/2024;Ca-mơ-run;Others;0.00;9,824.76
07/2024;Ca-mơ-run;Others;0.00;13,569.78
08/2024;Ca-mơ-run;Others;0.00;13,683.19
09/2024;Ca-mơ-run;Others;0.00;10,702.18
10/2024;Ca-mơ-run;Others;0.00;9,468.04
11/2024;Ca-mơ-run;Others;0.00;9,913.68
12/2024;Ca-mơ-run;Others;0.00;12,452.58
01/2025;Ca-mơ-run;Others;0.00;9,164.85
02/2025;Ca-mơ-run;Others;0.00;12,638.95
03/2025;Ca-mơ-run;Others;0.00;8,819.23
04/2025;Ca-mơ-run;Others;0.00;6,678.10
05/2025;Ca-mơ-run;Others;0.00;7,950.89
06/2025;Ca-mơ-run;Others;0.00;9,693.67
07/2025;Ca-mơ-run;Others;0.00;10,992.38
08/2025;Ca-mơ-run;Others;0.00;12,830.55
09/2025;Ca-mơ-run;Others;0.00;10,730.13
10/2025;Ca-mơ-run;Others;0.00;9,182.49
11/2025;Ca-mơ-run;Others;0.00;11,772.02
01/2019;Ca-na-đa;Others;317,058.92;62,628.83
02/2019;Ca-na-đa;Others;189,787.79;96,694.89
03/2019;Ca-na-đa;Others;357,440.90;52,612.15
04/2019;Ca-na-đa;Others;313,332.05;69,548.57
05/2019;Ca-na-đa;Others;336,341.95;78,499.30
06/2019;Ca-na-đa;Others;319,934.84;97,173.58
07/2019;Ca-na-đa;Others;378,293.13;100,609.24
08/2019;Ca-na-đa;Others;371,891.89;54,670.69
09/2019;Ca-na-đa;Others;259,254.30;39,742.99
10/2019;Ca-na-đa;Others;346,061.48;60,963.92
11/2019;Ca-na-đa;Others;374,214.27;57,533.13
12/2019;Ca-na-đa;Others;348,808.98;89,948.28
01/2020;Ca-na-đa;Others;257,428.32;61,540.80
02/2020;Ca-na-đa;Others;320,452.00;63,079.55
03/2020;Ca-na-đa;Others;397,183.72;43,204.59
04/2020;Ca-na-đa;Others;207,296.10;68,675.87
05/2020;Ca-na-đa;Others;261,644.90;60,212.76
06/2020;Ca-na-đa;Others;331,758.00;92,929.82
07/2020;Ca-na-đa;Others;431,500.47;36,882.38
08/2020;Ca-na-đa;Others;481,993.80;62,755.13
09/2020;Ca-na-đa;Others;419,542.25;58,487.03
10/2020;Ca-na-đa;Others;489,880.28;54,419.62
11/2020;Ca-na-đa;Others;372,091.40;57,180.78
12/2020;Ca-na-đa;Others;390,444.79;67,015.88
01/2021;Ca-na-đa;Others;398,080.91;58,420.06
02/2021;Ca-na-đa;Others;265,374.51;46,280.47
03/2021;Ca-na-đa;Others;462,550.84;69,169.19
04/2021;Ca-na-đa;Others;410,660.09;67,120.95
05/2021;Ca-na-đa;Others;417,818.89;82,903.93
06/2021;Ca-na-đa;Others;503,376.04;60,205.26
07/2021;Ca-na-đa;Others;487,329.48;74,485.75
08/2021;Ca-na-đa;Others;474,085.47;58,607.19
09/2021;Ca-na-đa;Others;390,564.86;53,742.39
10/2021;Ca-na-đa;Others;421,571.09;79,784.17
11/2021;Ca-na-đa;Others;460,151.82;56,338.66
12/2021;Ca-na-đa;Others;577,724.61;53,593.66
01/2022;Ca-na-đa;Others;501,039.83;37,199.07
02/2022;Ca-na-đa;Others;370,792.81;71,198.70
03/2022;Ca-na-đa;Others;557,506.40;58,303.45
04/2022;Ca-na-đa;Others;595,238.81;48,278.32
05/2022;Ca-na-đa;Others;596,519.70;43,145.36
06/2022;Ca-na-đa;Others;625,256.92;61,810.61
07/2022;Ca-na-đa;Others;626,049.03;77,915.62
08/2022;Ca-na-đa;Others;643,285.35;119,498.79
09/2022;Ca-na-đa;Others;430,762.83;48,707.63
10/2022;Ca-na-đa;Others;500,784.02;45,807.32
11/2022;Ca-na-đa;Others;467,133.14;46,271.79
12/2022;Ca-na-đa;Others;400,347.08;53,309.17
01/2023;Ca-na-đa;Others;322,707.61;35,813.68
02/2023;Ca-na-đa;Others;404,842.95;48,193.98
03/2023;Ca-na-đa;Others;446,431.67;41,617.84
04/2023;Ca-na-đa;Others;513,289.84;61,112.86
05/2023;Ca-na-đa;Others;545,080.47;79,638.30
06/2023;Ca-na-đa;Others;498,720.65;44,578.54
