entity,date,series,is_aggregate_series,generation_TWh,IPI_Value,CPI_Value,GDP_VND_Trillion,Oil_Price,FDI_Disbursed_Monthly(bilionUSD),FDI_Registered_Monthly(bilionUSD),gas_price,castlecoal_price,castlecoal_vol,humidity,precipitation,solar,temperature
Viet Nam,2020-10-01,Gas,False,2.27,160.97,100.09,8044.4,40.47,2.04,1.613,52.56,58.2,0.62K,83.87096774193547,505.8,372.7166666666666,25.21720430107527
Viet Nam,2020-10-01,Hydro,False,10.54,160.97,100.09,8044.4,40.47,2.04,1.613,52.56,58.2,0.62K,83.87096774193547,505.8,372.7166666666666,25.21720430107527
Viet Nam,2020-10-01,Other fossil,False,0.0,160.97,100.09,8044.4,40.47,2.04,1.613,52.56,58.2,0.62K,83.87096774193547,505.8,372.7166666666666,25.21720430107527
Viet Nam,2020-10-01,Solar,False,0.72,160.97,100.09,8044.4,40.47,2.04,1.613,52.56,58.2,0.62K,83.87096774193547,505.8,372.7166666666666,25.21720430107527
Viet Nam,2020-10-01,Total generation,True,20.05,160.97,100.09,8044.4,40.47,2.04,1.613,52.56,58.2,0.62K,83.87096774193547,505.8,372.7166666666666,25.21720430107527
Viet Nam,2020-10-01,Wind,False,0.07,160.97,100.09,8044.4,40.47,2.04,1.613,52.56,58.2,0.62K,83.87096774193547,505.8,372.7166666666666,25.21720430107527
Viet Nam,2020-11-01,Coal,False,10.0,156.86,99.99,8044.4,43.23,1.4,3.61,49.66,70.3,0.29K,80.81111111111112,260.6333333333333,411.17,24.59555555555556
Viet Nam,2020-11-01,Gas,False,4.02,156.86,99.99,8044.4,43.23,1.4,3.61,49.66,70.3,0.29K,80.81111111111112,260.6333333333333,411.17,24.59555555555556
Viet Nam,2020-11-01,Hydro,False,7.94,156.86,99.99,8044.4,43.23,1.4,3.61,49.66,70.3,0.29K,80.81111111111112,260.6333333333333,411.17,24.59555555555556
Viet Nam,2020-11-01,Other fossil,False,0.28,156.86,99.99,8044.4,43.23,1.4,3.61,49.66,70.3,0.29K,80.81111111111112,260.6333333333333,411.17,24.59555555555556
Viet Nam,2020-11-01,Solar,False,0.83,156.86,99.99,8044.4,43.23,1.4,3.61,49.66,70.3,0.29K,80.81111111111112,260.6333333333333,411.17,24.59555555555556
Viet Nam,2020-11-01,Total generation,True,23.22,156.86,99.99,8044.4,43.23,1.4,3.61,49.66,70.3,0.29K,80.81111111111112,260.6333333333333,411.17,24.59555555555556
Viet Nam,2020-11-01,Wind,False,0.15,156.86,99.99,8044.4,43.23,1.4,3.61,49.66,70.3,0.29K,80.81111111111112,260.6333333333333,411.17,24.59555555555556
Viet Nam,2020-12-01,Coal,False,8.33,159.49,100.1,8044.4,49.87,2.78,2.099,56.67,80.5,0.58K,75.39784946236558,143.3,358.45666666666665,21.97311827956989
Viet Nam,2020-12-01,Gas,False,3.01,159.49,100.1,8044.4,49.87,2.78,2.099,56.67,80.5,0.58K,75.39784946236558,143.3,358.45666666666665,21.97311827956989
Viet Nam,2020-12-01,Hydro,False,9.25,159.49,100.1,8044.4,49.87,2.78,2.099,56.67,80.5,0.58K,75.39784946236558,143.3,358.45666666666665,21.97311827956989
Viet Nam,2020-12-01,Other fossil,False,0.08,159.49,100.1,8044.4,49.87,2.78,2.099,56.67,80.5,0.58K,75.39784946236558,143.3,358.45666666666665,21.97311827956989
Viet Nam,2020-12-01,Solar,False,0.8,159.49,100.1,8044.4,49.87,2.78,2.099,56.67,80.5,0.58K,75.39784946236558,143.3,358.45666666666665,21.97311827956989
Viet Nam,2020-12-01,Total generation,True,21.56,159.49,100.1,8044.4,49.87,2.78,2.099,56.67,80.5,0.58K,75.39784946236558,143.3,358.45666666666665,21.97311827956989
Viet Nam,2020-12-01,Wind,False,0.09,159.49,100.1,8044.4,49.87,2.78,2.099,56.67,80.5,0.58K,75.39784946236558,143.3,358.45666666666665,21.97311827956989
Viet Nam,2021-01-01,Coal,False,9.23,154.1,100.06,8479.7,54.55,1.51,2.017,51.54,86.2,0.72K,71.0967741935484,59.63333333333333,412.0966666666666,20.90215053763441
Viet Nam,2021-01-01,Gas,False,3.39,154.1,100.06,8479.7,54.55,1.51,2.017,51.54,86.2,0.72K,71.0967741935484,59.63333333333333,412.0966666666666,20.90215053763441
Viet Nam,2021-01-01,Hydro,False,3.44,154.1,100.06,8479.7,54.55,1.51,2.017,51.54,86.2,0.72K,71.0967741935484,59.63333333333333,412.0966666666666,20.90215053763441
Viet Nam,2021-01-01,Other fossil,False,0.0,154.1,100.06,8479.7,54.55,1.51,2.017,51.54,86.2,0.72K,71.0967741935484,59.63333333333333,412.0966666666666,20.90215053763441
Viet Nam,2021-01-01,Solar,False,2.13,154.1,100.06,8479.7,54.55,1.51,2.017,51.54,86.2,0.72K,71.0967741935484,59.63333333333333,412.0966666666666,20.90215053763441
Viet Nam,2021-01-01,Total generation,True,18.39,154.1,100.06,8479.7,54.55,1.51,2.017,51.54,86.2,0.72K,71.0967741935484,59.63333333333333,412.0966666666666,20.90215053763441
Viet Nam,2021-01-01,Wind,False,0.2,154.1,100.06,8479.7,54.55,1.51,2.017,51.54,86.2,0.72K,71.0967741935484,59.63333333333333,412.0966666666666,20.90215053763441
Viet Nam,2021-02-01,Coal,False,8.5,119.65,101.52,8479.7,61.96,0.99,3.441,101.72,85.1,0.56K,76.8690476190476,41.7,456.31,22.7797619047619
Viet Nam,2021-02-01,Gas,False,2.22,119.65,101.52,8479.7,61.96,0.99,3.441,101.72,85.1,0.56K,76.8690476190476,41.7,456.31,22.7797619047619
Viet Nam,2021-02-01,Hydro,False,5.89,119.65,101.52,8479.7,61.96,0.99,3.441,101.72,85.1,0.56K,76.8690476190476,41.7,456.31,22.7797619047619
Viet Nam,2021-02-01,Other fossil,False,0.0,119.65,101.52,8479.7,61.96,0.99,3.441,101.72,85.1,0.56K,76.8690476190476,41.7,456.31,22.7797619047619
Viet Nam,2021-02-01,Solar,False,1.52,119.65,101.52,8479.7,61.96,0.99,3.441,101.72,85.1,0.56K,76.8690476190476,41.7,456.31,22.7797619047619
Viet Nam,2021-02-01,Total generation,True,18.37,119.65,101.52,8479.7,61.96,0.99,3.441,101.72,85.1,0.56K,76.8690476190476,41.7,456.31,22.7797619047619
Viet Nam,2021-02-01,Wind,False,0.24,119.65,101.52,8479.7,61.96,0.99,3.441,101.72,85.1,0.56K,76.8690476190476,41.7,456.31,22.7797619047619
Viet Nam,2021-03-01,Coal,False,12.02,143.6,99.73,8479.7,65.19,1.6,4.673,60.22,96.25,0.55K,78.33333333333333,47.86666666666667,537.9499999999999,25.32795698924732
Viet Nam,2021-03-01,Gas,False,1.84,143.6,99.73,8479.7,65.19,1.6,4.673,60.22,96.25,0.55K,78.33333333333333,47.86666666666667,537.9499999999999,25.32795698924732
Viet Nam,2021-03-01,Hydro,False,4.53,143.6,99.73,8479.7,65.19,1.6,4.673,60.22,96.25,0.55K,78.33333333333333,47.86666666666667,537.9499999999999,25.32795698924732
Viet Nam,2021-03-01,Other fossil,False,0.0,143.6,99.73,8479.7,65.19,1.6,4.673,60.22,96.25,0.55K,78.33333333333333,47.86666666666667,537.9499999999999,25.32795698924732
Viet Nam,2021-03-01,Solar,False,3.48,143.6,99.73,8479.7,65.19,1.6,4.673,60.22,96.25,0.55K,78.33333333333333,47.86666666666667,537.9499999999999,25.32795698924732
Viet Nam,2021-03-01,Total generation,True,22.09,143.6,99.73,8479.7,65.19,1.6,4.673,60.22,96.25,0.55K,78.33333333333333,47.86666666666667,537.9499999999999,25.32795698924732
Viet Nam,2021-03-01,Wind,False,0.22,143.6,99.73,8479.7,65.19,1.6,4.673,60.22,96.25,0.55K,78.33333333333333,47.86666666666667,537.9499999999999,25.32795698924732
Viet Nam,2021-04-01,Coal,False,11.73,142.93,99.96,8479.7,64.77,1.4,2.119,55.92,93.3,0.72K,83.93333333333334,138.46666666666667,531.5633333333334,26.392222222222227
Viet Nam,2021-04-01,Gas,False,3.11,142.93,99.96,8479.7,64.77,1.4,2.119,55.92,93.3,0.72K,83.93333333333334,138.46666666666667,531.5633333333334,26.392222222222227
Viet Nam,2021-04-01,Hydro,False,4.53,142.93,99.96,8479.7,64.77,1.4,2.119,55.92,93.3,0.72K,83.93333333333334,138.46666666666667,531.5633333333334,26.392222222222227
Viet Nam,2021-04-01,Other fossil,False,0.0,142.93,99.96,8479.7,64.77,1.4,2.119,55.92,93.3,0.72K,83.93333333333334,138.46666666666667,531.5633333333334,26.392222222222227
Viet Nam,2021-04-01,Solar,False,1.6,142.93,99.96,8479.7,64.77,1.4,2.119,55.92,93.3,0.72K,83.93333333333334,138.46666666666667,531.5633333333334,26.392222222222227
Viet Nam,2021-04-01,Total generation,True,21.08,142.93,99.96,8479.7,64.77,1.4,2.119,55.92,93.3,0.72K,83.93333333333334,138.46666666666667,531.5633333333334,26.392222222222227
Viet Nam,2021-04-01,Wind,False,0.11,142.93,99.96,8479.7,64.77,1.4,2.119,55.92,93.3,0.72K,83.93333333333334,138.46666666666667,531.5633333333334,26.392222222222227
Viet Nam,2021-05-01,Coal,False,12.65,145.71,100.16,8479.7,68.04,-0.5,1.747,58.25,118.9,0.12K,81.44086021505376,137.93333333333334,634.6866666666666,28.76236559139785
Viet Nam,2021-05-01,Gas,False,1.7,145.71,100.16,8479.7,68.04,-0.5,1.747,58.25,118.9,0.12K,81.44086021505376,137.93333333333334,634.6866666666666,28.76236559139785
Viet Nam,2021-05-01,Hydro,False,5.62,145.71,100.16,8479.7,68.04,-0.5,1.747,58.25,118.9,0.12K,81.44086021505376,137.93333333333334,634.6866666666666,28.76236559139785
Viet Nam,2021-05-01,Other fossil,False,0.0,145.71,100.16,8479.7,68.04,-0.5,1.747,58.25,118.9,0.12K,81.44086021505376,137.93333333333334,634.6866666666666,28.76236559139785
Viet Nam,2021-05-01,Solar,False,2.75,145.71,100.16,8479.7,68.04,-0.5,1.747,58.25,118.9,0.12K,81.44086021505376,137.93333333333334,634.6866666666666,28.76236559139785
Viet Nam,2021-05-01,Total generation,True,22.82,145.71,100.16,8479.7,68.04,-0.5,1.747,58.25,118.9,0.12K,81.44086021505376,137.93333333333334,634.6866666666666,28.76236559139785
Viet Nam,2021-05-01,Wind,False,0.1,145.71,100.16,8479.7,68.04,-0.5,1.747,58.25,118.9,0.12K,81.44086021505376,137.93333333333334,634.6866666666666,28.76236559139785
Viet Nam,2021-06-01,Coal,False,12.54,143.77,100.19,8479.7,73.07,4.24,1.274,71.68,134.7,0.35K,77.57777777777778,143.66666666666666,603.4266666666667,29.43111111111111
Viet Nam,2021-06-01,Gas,False,3.41,143.77,100.19,8479.7,73.07,4.24,1.274,71.68,134.7,0.35K,77.57777777777778,143.66666666666666,603.4266666666667,29.43111111111111
Viet Nam,2021-06-01,Hydro,False,6.45,143.77,100.19,8479.7,73.07,4.24,1.274,71.68,134.7,0.35K,77.57777777777778,143.66666666666666,603.4266666666667,29.43111111111111
Viet Nam,2021-06-01,Other fossil,False,0.0,143.77,100.19,8479.7,73.07,4.24,1.274,71.68,134.7,0.35K,77.57777777777778,143.66666666666666,603.4266666666667,29.43111111111111
Viet Nam,2021-06-01,Solar,False,2.11,143.77,100.19,8479.7,73.07,4.24,1.274,71.68,134.7,0.35K,77.57777777777778,143.66666666666666,603.4266666666667,29.43111111111111
Viet Nam,2021-06-01,Total generation,True,24.74,143.77,100.19,8479.7,73.07,4.24,1.274,71.68,134.7,0.35K,77.57777777777778,143.66666666666666,603.4266666666667,29.43111111111111
Viet Nam,2021-06-01,Wind,False,0.23,143.77,100.19,8479.7,73.07,4.24,1.274,71.68,134.7,0.35K,77.57777777777778,143.66666666666666,603.4266666666667,29.43111111111111
Viet Nam,2021-07-01,Coal,False,10.19,143.25,100.62,8479.7,74.39,1.26,1.429,80.65,149.75,0.44K,80.83870967741935,202.63333333333333,589.6633333333333,28.736559139784948
Viet Nam,2021-07-01,Gas,False,2.29,143.25,100.62,8479.7,74.39,1.26,1.429,80.65,149.75,0.44K,80.83870967741935,202.63333333333333,589.6633333333333,28.736559139784948
Viet Nam,2021-07-01,Hydro,False,7.83,143.25,100.62,8479.7,74.39,1.26,1.429,80.65,149.75,0.44K,80.83870967741935,202.63333333333333,589.6633333333333,28.736559139784948
Viet Nam,2021-07-01,Other fossil,False,0.0,143.25,100.62,8479.7,74.39,1.26,1.429,80.65,149.75,0.44K,80.83870967741935,202.63333333333333,589.6633333333333,28.736559139784948
Viet Nam,2021-07-01,Solar,False,2.29,143.25,100.62,8479.7,74.39,1.26,1.429,80.65,149.75,0.44K,80.83870967741935,202.63333333333333,589.6633333333333,28.736559139784948
Viet Nam,2021-07-01,Total generation,True,22.74,143.25,100.62,8479.7,74.39,1.26,1.429,80.65,149.75,0.44K,80.83870967741935,202.63333333333333,589.6633333333333,28.736559139784948
Viet Nam,2021-07-01,Wind,False,0.14,143.25,100.62,8479.7,74.39,1.26,1.429,80.65,149.75,0.44K,80.83870967741935,202.63333333333333,589.6633333333333,28.736559139784948
Viet Nam,2021-08-01,Coal,False,8.37,137.71,100.25,8479.7,70.02,1.08,2.422,89.63,174.25,0.63K,80.19354838709677,212.66666666666663,603.97,28.861290322580647
Viet Nam,2021-08-01,Gas,False,1.84,137.71,100.25,8479.7,70.02,1.08,2.422,89.63,174.25,0.63K,80.19354838709677,212.66666666666663,603.97,28.861290322580647
Viet Nam,2021-08-01,Hydro,False,8.21,137.71,100.25,8479.7,70.02,1.08,2.422,89.63,174.25,0.63K,80.19354838709677,212.66666666666663,603.97,28.861290322580647
Viet Nam,2021-08-01,Other fossil,False,0.0,137.71,100.25,8479.7,70.02,1.08,2.422,89.63,174.25,0.63K,80.19354838709677,212.66666666666663,603.97,28.861290322580647
Viet Nam,2021-08-01,Solar,False,3.18,137.71,100.25,8479.7,70.02,1.08,2.422,89.63,174.25,0.63K,80.19354838709677,212.66666666666663,603.97,28.861290322580647
Viet Nam,2021-08-01,Total generation,True,21.6,137.71,100.25,8479.7,70.02,1.08,2.422,89.63,174.25,0.63K,80.19354838709677,212.66666666666663,603.97,28.861290322580647
Viet Nam,2021-08-01,Wind,False,0.0,137.71,100.25,8479.7,70.02,1.08,2.422,89.63,174.25,0.63K,80.19354838709677,212.66666666666663,603.97,28.861290322580647
Viet Nam,2021-09-01,Coal,False,7.44,141.73,99.38,8479.7,74.6,1.7,3.028,108.39,218.0,0.30K,86.7,348.5,493.9433333333333,27.126666666666665
Viet Nam,2021-09-01,Gas,False,1.13,141.73,99.38,8479.7,74.6,1.7,3.028,108.39,218.0,0.30K,86.7,348.5,493.9433333333333,27.126666666666665
Viet Nam,2021-09-01,Hydro,False,8.18,141.73,99.38,8479.7,74.6,1.7,3.028,108.39,218.0,0.30K,86.7,348.5,493.9433333333333,27.126666666666665
Viet Nam,2021-09-01,Other fossil,False,0.0,141.73,99.38,8479.7,74.6,1.7,3.028,108.39,218.0,0.30K,86.7,348.5,493.9433333333333,27.126666666666665
Viet Nam,2021-09-01,Solar,False,1.4,141.73,99.38,8479.7,74.6,1.7,3.028,108.39,218.0,0.30K,86.7,348.5,493.9433333333333,27.126666666666665
Viet Nam,2021-09-01,Total generation,True,18.77,141.73,99.38,8479.7,74.6,1.7,3.028,108.39,218.0,0.30K,86.7,348.5,493.9433333333333,27.126666666666665
Viet Nam,2021-09-01,Wind,False,0.62,141.73,99.38,8479.7,74.6,1.7,3.028,108.39,218.0,0.30K,86.7,348.5,493.9433333333333,27.126666666666665
Viet Nam,2021-10-01,Coal,False,8.11,151.2,99.8,8479.7,83.65,1.87,1.59,115.79,223.45,0.49K,84.53763440860216,470.5333333333333,414.00666666666666,25.35806451612904
Viet Nam,2021-10-01,Gas,False,1.52,151.2,99.8,8479.7,83.65,1.87,1.59,115.79,223.45,0.49K,84.53763440860216,470.5333333333333,414.00666666666666,25.35806451612904
Viet Nam,2021-10-01,Hydro,False,8.81,151.2,99.8,8479.7,83.65,1.87,1.59,115.79,223.45,0.49K,84.53763440860216,470.5333333333333,414.00666666666666,25.35806451612904
Viet Nam,2021-10-01,Other fossil,False,0.0,151.2,99.8,8479.7,83.65,1.87,1.59,115.79,223.45,0.49K,84.53763440860216,470.5333333333333,414.00666666666666,25.35806451612904
Viet Nam,2021-10-01,Solar,False,2.29,151.2,99.8,8479.7,83.65,1.87,1.59,115.79,223.45,0.49K,84.53763440860216,470.5333333333333,414.00666666666666,25.35806451612904
Viet Nam,2021-10-01,Total generation,True,20.94,151.2,99.8,8479.7,83.65,1.87,1.59,115.79,223.45,0.49K,84.53763440860216,470.5333333333333,414.00666666666666,25.35806451612904
Viet Nam,2021-10-01,Wind,False,0.21,151.2,99.8,8479.7,83.65,1.87,1.59,115.79,223.45,0.49K,84.53763440860216,470.5333333333333,414.00666666666666,25.35806451612904
Viet Nam,2021-11-01,Coal,False,7.54,160.06,100.32,8479.7,80.77,1.95,2.723,101.01,152.0,0.79K,81.74444444444444,202.13333333333333,393.19,24.01555555555555
Viet Nam,2021-11-01,Gas,False,1.92,160.06,100.32,8479.7,80.77,1.95,2.723,101.01,152.0,0.79K,81.74444444444444,202.13333333333333,393.19,24.01555555555555
Viet Nam,2021-11-01,Hydro,False,8.55,160.06,100.32,8479.7,80.77,1.95,2.723,101.01,152.0,0.79K,81.74444444444444,202.13333333333333,393.19,24.01555555555555
Viet Nam,2021-11-01,Other fossil,False,0.0,160.06,100.32,8479.7,80.77,1.95,2.723,101.01,152.0,0.79K,81.74444444444444,202.13333333333333,393.19,24.01555555555555
Viet Nam,2021-11-01,Solar,False,1.69,160.06,100.32,8479.7,80.77,1.95,2.723,101.01,152.0,0.79K,81.74444444444444,202.13333333333333,393.19,24.01555555555555
Viet Nam,2021-11-01,Total generation,True,19.91,160.06,100.32,8479.7,80.77,1.95,2.723,101.01,152.0,0.79K,81.74444444444444,202.13333333333333,393.19,24.01555555555555
Viet Nam,2021-11-01,Wind,False,0.21,160.06,100.32,8479.7,80.77,1.95,2.723,101.01,152.0,0.79K,81.74444444444444,202.13333333333333,393.19,24.01555555555555
Viet Nam,2021-12-01,Coal,False,9.38,165.71,99.82,8479.7,74.31,2.64,4.69,82.67,169.6,0.40K,75.5483870967742,142.5,400.7866666666667,22.10537634408602
Viet Nam,2021-12-01,Gas,False,3.41,165.71,99.82,8479.7,74.31,2.64,4.69,82.67,169.6,0.40K,75.5483870967742,142.5,400.7866666666667,22.10537634408602
Viet Nam,2021-12-01,Hydro,False,6.71,165.71,99.82,8479.7,74.31,2.64,4.69,82.67,169.6,0.40K,75.5483870967742,142.5,400.7866666666667,22.10537634408602
Viet Nam,2021-12-01,Other fossil,False,0.0,165.71,99.82,8479.7,74.31,2.64,4.69,82.67,169.6,0.40K,75.5483870967742,142.5,400.7866666666667,22.10537634408602
Viet Nam,2021-12-01,Solar,False,2.89,165.71,99.82,8479.7,74.31,2.64,4.69,82.67,169.6,0.40K,75.5483870967742,142.5,400.7866666666667,22.10537634408602
Viet Nam,2021-12-01,Total generation,True,22.41,165.71,99.82,8479.7,74.31,2.64,4.69,82.67,169.6,0.40K,75.5483870967742,142.5,400.7866666666667,22.10537634408602
Viet Nam,2021-12-01,Wind,False,0.02,165.71,99.82,8479.7,74.31,2.64,4.69,82.67,169.6,0.40K,75.5483870967742,142.5,400.7866666666667,22.10537634408602
Viet Nam,2022-01-01,Coal,False,9.69,159.65,100.19,9513.3,85.53,1.61,2.1,87.66,222.75,1.86K,78.86021505376344,85.2,434.9766666666667,22.60430107526882
Viet Nam,2022-01-01,Gas,False,2.66,159.65,100.19,9513.3,85.53,1.61,2.1,87.66,222.75,1.86K,78.86021505376344,85.2,434.9766666666667,22.60430107526882
Viet Nam,2022-01-01,Hydro,False,4.64,159.65,100.19,9513.3,85.53,1.61,2.1,87.66,222.75,1.86K,78.86021505376344,85.2,434.9766666666667,22.60430107526882
Viet Nam,2022-01-01,Other fossil,False,0.0,159.65,100.19,9513.3,85.53,1.61,2.1,87.66,222.75,1.86K,78.86021505376344,85.2,434.9766666666667,22.60430107526882
Viet Nam,2022-01-01,Solar,False,2.33,159.65,100.19,9513.3,85.53,1.61,2.1,87.66,222.75,1.86K,78.86021505376344,85.2,434.9766666666667,22.60430107526882
Viet Nam,2022-01-01,Total generation,True,20.66,159.65,100.19,9513.3,85.53,1.61,2.1,87.66,222.75,1.86K,78.86021505376344,85.2,434.9766666666667,22.60430107526882
Viet Nam,2022-01-01,Wind,False,1.34,159.65,100.19,9513.3,85.53,1.61,2.1,87.66,222.75,1.86K,78.86021505376344,85.2,434.9766666666667,22.60430107526882
Viet Nam,2022-02-01,Coal,False,7.58,141.44,101.0,9513.3,95.76,1.07,2.896,89.14,274.5,0.53K,76.44047619047619,67.69999999999999,393.1233333333333,21.72023809523809
Viet Nam,2022-02-01,Gas,False,1.72,141.44,101.0,9513.3,95.76,1.07,2.896,89.14,274.5,0.53K,76.44047619047619,67.69999999999999,393.1233333333333,21.72023809523809
Viet Nam,2022-02-01,Hydro,False,6.21,141.44,101.0,9513.3,95.76,1.07,2.896,89.14,274.5,0.53K,76.44047619047619,67.69999999999999,393.1233333333333,21.72023809523809
Viet Nam,2022-02-01,Other fossil,False,0.0,141.44,101.0,9513.3,95.76,1.07,2.896,89.14,274.5,0.53K,76.44047619047619,67.69999999999999,393.1233333333333,21.72023809523809
Viet Nam,2022-02-01,Solar,False,2.0,141.44,101.0,9513.3,95.76,1.07,2.896,89.14,274.5,0.53K,76.44047619047619,67.69999999999999,393.1233333333333,21.72023809523809
Viet Nam,2022-02-01,Total generation,True,18.38,141.44,101.0,9513.3,95.76,1.07,2.896,89.14,274.5,0.53K,76.44047619047619,67.69999999999999,393.1233333333333,21.72023809523809
Viet Nam,2022-02-01,Wind,False,0.87,141.44,101.0,9513.3,95.76,1.07,2.896,89.14,274.5,0.53K,76.44047619047619,67.69999999999999,393.1233333333333,21.72023809523809
Viet Nam,2022-03-01,Coal,False,11.1,165.37,100.7,9513.3,115.59,1.74,3.914,112.66,259.0,1.32K,80.44086021505376,79.33333333333333,514.0033333333334,25.17419354838709
Viet Nam,2022-03-01,Gas,False,3.18,165.37,100.7,9513.3,115.59,1.74,3.914,112.66,259.0,1.32K,80.44086021505376,79.33333333333333,514.0033333333334,25.17419354838709
Viet Nam,2022-03-01,Hydro,False,5.63,165.37,100.7,9513.3,115.59,1.74,3.914,112.66,259.0,1.32K,80.44086021505376,79.33333333333333,514.0033333333334,25.17419354838709
Viet Nam,2022-03-01,Other fossil,False,0.0,165.37,100.7,9513.3,115.59,1.74,3.914,112.66,259.0,1.32K,80.44086021505376,79.33333333333333,514.0033333333334,25.17419354838709
Viet Nam,2022-03-01,Solar,False,2.53,165.37,100.7,9513.3,115.59,1.74,3.914,112.66,259.0,1.32K,80.44086021505376,79.33333333333333,514.0033333333334,25.17419354838709
Viet Nam,2022-03-01,Total generation,True,23.18,165.37,100.7,9513.3,115.59,1.74,3.914,112.66,259.0,1.32K,80.44086021505376,79.33333333333333,514.0033333333334,25.17419354838709
Viet Nam,2022-03-01,Wind,False,0.74,165.37,100.7,9513.3,115.59,1.74,3.914,112.66,259.0,1.32K,80.44086021505376,79.33333333333333,514.0033333333334,25.17419354838709
Viet Nam,2022-04-01,Coal,False,10.72,169.5,100.18,9513.3,105.78,1.5,1.89,131.92,326.6,0.65K,81.91111111111111,189.9333333333333,558.4366666666666,25.453333333333333
Viet Nam,2022-04-01,Gas,False,2.86,169.5,100.18,9513.3,105.78,1.5,1.89,131.92,326.6,0.65K,81.91111111111111,189.9333333333333,558.4366666666666,25.453333333333333
Viet Nam,2022-04-01,Hydro,False,5.74,169.5,100.18,9513.3,105.78,1.5,1.89,131.92,326.6,0.65K,81.91111111111111,189.9333333333333,558.4366666666666,25.453333333333333
Viet Nam,2022-04-01,Other fossil,False,0.0,169.5,100.18,9513.3,105.78,1.5,1.89,131.92,326.6,0.65K,81.91111111111111,189.9333333333333,558.4366666666666,25.453333333333333
Viet Nam,2022-04-01,Solar,False,2.45,169.5,100.18,9513.3,105.78,1.5,1.89,131.92,326.6,0.65K,81.91111111111111,189.9333333333333,558.4366666666666,25.453333333333333
Viet Nam,2022-04-01,Total generation,True,22.43,169.5,100.18,9513.3,105.78,1.5,1.89,131.92,326.6,0.65K,81.91111111111111,189.9333333333333,558.4366666666666,25.453333333333333
Viet Nam,2022-04-01,Wind,False,0.66,169.5,100.18,9513.3,105.78,1.5,1.89,131.92,326.6,0.65K,81.91111111111111,189.9333333333333,558.4366666666666,25.453333333333333
Viet Nam,2022-05-01,Coal,False,9.03,174.91,100.38,9513.3,112.37,1.79,0.91,171.04,427.0,0.74K,84.51612903225806,269.5,539.9433333333333,26.590322580645164
Viet Nam,2022-05-01,Gas,False,2.55,174.91,100.38,9513.3,112.37,1.79,0.91,171.04,427.0,0.74K,84.51612903225806,269.5,539.9433333333333,26.590322580645164
Viet Nam,2022-05-01,Hydro,False,8.31,174.91,100.38,9513.3,112.37,1.79,0.91,171.04,427.0,0.74K,84.51612903225806,269.5,539.9433333333333,26.590322580645164
Viet Nam,2022-05-01,Other fossil,False,0.0,174.91,100.38,9513.3,112.37,1.79,0.91,171.04,427.0,0.74K,84.51612903225806,269.5,539.9433333333333,26.590322580645164
Viet Nam,2022-05-01,Solar,False,2.42,174.91,100.38,9513.3,112.37,1.79,0.91,171.04,427.0,0.74K,84.51612903225806,269.5,539.9433333333333,26.590322580645164
Viet Nam,2022-05-01,Total generation,True,22.89,174.91,100.38,9513.3,112.37,1.79,0.91,171.04,427.0,0.74K,84.51612903225806,269.5,539.9433333333333,26.590322580645164
Viet Nam,2022-05-01,Wind,False,0.58,174.91,100.38,9513.3,112.37,1.79,0.91,171.04,427.0,0.74K,84.51612903225806,269.5,539.9433333333333,26.590322580645164
Viet Nam,2022-06-01,Coal,False,7.67,172.91,100.69,9513.3,120.08,1.53,2.32,161.77,385.95,0.24K,79.37777777777778,195.46666666666667,637.8166666666666,28.954444444444444
Viet Nam,2022-06-01,Gas,False,2.25,172.91,100.69,9513.3,120.08,1.53,2.32,161.77,385.95,0.24K,79.37777777777778,195.46666666666667,637.8166666666666,28.954444444444444
Viet Nam,2022-06-01,Hydro,False,11.05,172.91,100.69,9513.3,120.08,1.53,2.32,161.77,385.95,0.24K,79.37777777777778,195.46666666666667,637.8166666666666,28.954444444444444
Viet Nam,2022-06-01,Other fossil,False,0.0,172.91,100.69,9513.3,120.08,1.53,2.32,161.77,385.95,0.24K,79.37777777777778,195.46666666666667,637.8166666666666,28.954444444444444
Viet Nam,2022-06-01,Solar,False,2.52,172.91,100.69,9513.3,120.08,1.53,2.32,161.77,385.95,0.24K,79.37777777777778,195.46666666666667,637.8166666666666,28.954444444444444
Viet Nam,2022-06-01,Total generation,True,23.97,172.91,100.69,9513.3,120.08,1.53,2.32,161.77,385.95,0.24K,79.37777777777778,195.46666666666667,637.8166666666666,28.954444444444444
Viet Nam,2022-06-01,Wind,False,0.48,172.91,100.69,9513.3,120.08,1.53,2.32,161.77,385.95,0.24K,79.37777777777778,195.46666666666667,637.8166666666666,28.954444444444444
Viet Nam,2022-07-01,Coal,False,8.15,173.64,100.4,9513.3,108.92,2.33,1.38,145.69,407.9,0.07K,83.45161290322581,252.36666666666665,616.4466666666667,28.141935483870967
Viet Nam,2022-07-01,Gas,False,2.17,173.64,100.4,9513.3,108.92,2.33,1.38,145.69,407.9,0.07K,83.45161290322581,252.36666666666665,616.4466666666667,28.141935483870967
Viet Nam,2022-07-01,Hydro,False,11.0,173.64,100.4,9513.3,108.92,2.33,1.38,145.69,407.9,0.07K,83.45161290322581,252.36666666666665,616.4466666666667,28.141935483870967
Viet Nam,2022-07-01,Other fossil,False,0.0,173.64,100.4,9513.3,108.92,2.33,1.38,145.69,407.9,0.07K,83.45161290322581,252.36666666666665,616.4466666666667,28.141935483870967
