entity,entity code,date,series,generation_TWh,precipitation,solar,humidity,temperature,time_idx,month_num,month,month_sin,month_cos,target_lag_1,target_lag_3,target_lag_6,target_lag_12,target_roll_mean_3,target_roll_std_3,target_roll_mean_6,target_roll_std_6,target_roll_mean_12,target_roll_std_12,sample_weight
Peru,PER,2020-06-01,Coal,0.0,7165.81,15.01763333,14.08776667,20.74122581,29,6,6,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666663,0.0038924947208076152,1.0
Peru,PER,2020-07-01,Coal,0.0,4586.89,15.23403763,13.37625806,20.30637357,30,7,7,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666663,0.0038924947208076152,1.0
Peru,PER,2020-08-01,Coal,0.0,2524.0,16.55589247,12.85166129,20.78295525,31,8,8,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666663,0.0038924947208076152,1.0
Peru,PER,2020-09-01,Coal,0.0,3812.43,17.17125556,13.44552222,21.2353871,32,9,9,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0016666666666666663,0.0038924947208076152,1.0
Peru,PER,2020-10-01,Coal,0.01,4395.79,18.48285484,13.79303763,21.62247138,33,10,10,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0008333333333333334,0.002886751345948129,1.004987562112089
Peru,PER,2020-11-01,Coal,0.0,4604.54,19.53999444,14.08266111,21.72426882,34,11,11,-0.5000000000000004,0.8660254037844384,0.01,0.0,0.0,0.0,0.0033333333333333335,0.005773502691896258,0.0016666666666666668,0.004082482904638631,0.0008333333333333334,0.002886751345948129,1.0
Peru,PER,2020-12-01,Coal,0.0,7401.65,18.15202688,14.96295699,21.53364724,35,12,12,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.005773502691896258,0.0016666666666666668,0.004082482904638631,0.0008333333333333334,0.002886751345948129,1.0
Peru,PER,2021-01-01,Coal,0.0,10555.260900000001,18.83015054,15.37523118,21.73068158,36,1,1,0.49999999999999994,0.8660254037844387,0.0,0.01,0.0,0.0,0.0033333333333333335,0.005773502691896258,0.0016666666666666668,0.004082482904638631,0.0008333333333333334,0.002886751345948129,1.0
Peru,PER,2021-02-01,Coal,0.0,7344.52,19.04819643,15.909875,22.36515553,37,2,2,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.004082482904638631,0.0008333333333333334,0.002886751345948129,1.0
Peru,PER,2021-03-01,Coal,0.01,9126.64,18.10405376,15.68382258,22.06202393,38,3,3,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.004082482904638631,0.0008333333333333334,0.002886751345948129,1.004987562112089
Peru,PER,2021-04-01,Coal,0.0,7891.78,17.2271,15.09519444,21.54648387,39,4,4,0.8660254037844387,-0.4999999999999998,0.01,0.0,0.01,0.0,0.0033333333333333335,0.005773502691896258,0.0033333333333333335,0.0051639777949432225,0.0016666666666666668,0.0038924947208076152,1.0
Peru,PER,2021-05-01,Coal,0.01,5296.68,15.49667204,14.47844086,21.16957856,40,5,5,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0033333333333333335,0.005773502691896258,0.0016666666666666668,0.004082482904638631,0.0016666666666666668,0.0038924947208076152,1.004987562112089
Peru,PER,2021-06-01,Coal,0.0,5926.07,14.06832778,13.75016111,20.43524731,41,6,6,1.2246467991473532e-16,-1.0,0.01,0.01,0.0,0.0,0.006666666666666667,0.005773502691896258,0.0033333333333333335,0.0051639777949432225,0.0025,0.004522670168666454,1.0
Peru,PER,2021-07-01,Coal,0.0,3274.0,14.95276344,12.93143548,20.24139958,42,7,7,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,0.0,0.0033333333333333335,0.005773502691896258,0.0033333333333333335,0.0051639777949432225,0.0025,0.004522670168666454,1.0
Peru,PER,2021-08-01,Coal,0.01,3161.18,16.06260215,12.86771505,20.93924037,43,8,8,-0.8660254037844385,-0.5000000000000004,0.0,0.01,0.0,0.0,0.0033333333333333335,0.005773502691896258,0.0033333333333333335,0.0051639777949432225,0.0025,0.004522670168666454,1.004987562112089
Peru,PER,2021-09-01,Coal,0.0,4064.48,17.60115556,13.29513889,21.28724194,44,9,9,-1.0,-1.8369701987210297e-16,0.01,0.0,0.01,0.0,0.0033333333333333335,0.005773502691896258,0.005,0.005477225575051661,0.0033333333333333335,0.004923659639173309,1.0
Peru,PER,2021-10-01,Coal,0.0,5742.51,18.63486022,13.75917742,21.53313736,45,10,10,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.01,0.0033333333333333335,0.005773502691896258,0.0033333333333333327,0.0051639777949432225,0.0033333333333333335,0.004923659639173309,1.0
Peru,PER,2021-11-01,Coal,0.0,7362.71,18.39693889,14.30063333,21.19093548,46,11,11,-0.5000000000000004,0.8660254037844384,0.0,0.01,0.01,0.0,0.0033333333333333335,0.005773502691896258,0.0033333333333333327,0.0051639777949432225,0.0025,0.004522670168666454,1.0
Peru,PER,2021-12-01,Coal,0.01,9173.99,18.2425,15.08786559,21.58408429,47,12,12,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.004082482904638631,0.0025,0.004522670168666454,1.004987562112089
Peru,PER,2022-01-01,Coal,0.0,5522.73,19.72589247,15.29135484,22.09376691,48,1,1,0.49999999999999994,0.8660254037844387,0.01,0.0,0.0,0.0,0.0033333333333333335,0.005773502691896258,0.0033333333333333335,0.0051639777949432225,0.0033333333333333335,0.004923659639173309,1.0
Peru,PER,2022-02-01,Coal,0.0,8342.23,18.29458333,15.47341071,22.07793203,49,2,2,0.8660254037844386,0.5000000000000001,0.0,0.0,0.01,0.0,0.0033333333333333335,0.005773502691896258,0.0033333333333333335,0.0051639777949432225,0.0033333333333333335,0.004923659639173309,1.0
Peru,PER,2022-03-01,Coal,0.01,10410.41,18.04786559,15.6518871,22.09228408,50,3,3,1.0,6.123233995736766e-17,0.0,0.01,0.0,0.01,0.0033333333333333335,0.005773502691896258,0.0016666666666666668,0.004082482904638631,0.0033333333333333335,0.004923659639173309,1.004987562112089
Peru,PER,2022-04-01,Coal,0.0,8750.22,17.40281111,14.91177222,21.53324731,51,4,4,0.8660254037844387,-0.4999999999999998,0.01,0.0,0.0,0.0,0.0033333333333333335,0.005773502691896258,0.0033333333333333335,0.0051639777949432225,0.0033333333333333335,0.004923659639173309,1.0
Peru,PER,2022-05-01,Coal,0.0,6487.4,15.09974731,14.0148172,20.68438085,52,5,5,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.01,0.0033333333333333335,0.005773502691896258,0.0033333333333333335,0.0051639777949432225,0.0033333333333333335,0.004923659639173309,1.0
Peru,PER,2022-06-01,Coal,0.0,4695.8,14.7952,13.22843889,20.0256171631,53,6,6,1.2246467991473532e-16,-1.0,0.0,0.01,0.01,0.0,0.0033333333333333335,0.005773502691896258,0.0033333333333333335,0.0051639777949432225,0.0025,0.004522670168666454,1.0
Peru,PER,2022-07-01,Coal,0.01,4903.61,15.11083871,13.32508602,20.5444693,54,7,7,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.004082482904638631,0.0025,0.004522670168666454,1.004987562112089
Peru,PER,2022-08-01,Coal,0.0,3542.21,15.80098925,12.6037137134,20.25271072,55,8,8,-0.8660254037844385,-0.5000000000000004,0.01,0.0,0.0,0.01,0.0033333333333333335,0.005773502691896258,0.0033333333333333335,0.0051639777949432225,0.0033333333333333335,0.004923659639173309,1.0
Peru,PER,2022-09-01,Coal,0.0,3535.85,17.4992,12.96063333,20.98408602,56,9,9,-1.0,-1.8369701987210297e-16,0.0,0.0,0.01,0.0,0.0033333333333333335,0.005773502691896258,0.0033333333333333335,0.0051639777949432225,0.0025,0.004522670168666454,1.0
Peru,PER,2022-10-01,Coal,0.0,6157.9,18.63175806,13.55116129,20.91254943,57,10,10,-0.8660254037844386,0.5000000000000001,0.0,0.01,0.0,0.0,0.0033333333333333335,0.005773502691896258,0.0016666666666666668,0.004082482904638631,0.0025,0.004522670168666454,1.0
Peru,PER,2022-11-01,Coal,0.06,5720.81,19.831300412700003,13.59451667,21.21823656,58,11,11,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.004082482904638631,0.0025,0.004522670168666454,1.0295630140987
Peru,PER,2022-12-01,Coal,0.01,6319.65,19.60725806,14.71804839,21.7414256,59,12,12,-2.4492935982947064e-16,1.0,0.06,0.0,0.0,0.01,0.02,0.03464101615137754,0.011666666666666665,0.024013884872437167,0.0075,0.01712255291076124,1.004987562112089
Peru,PER,2023-01-01,Coal,0.0,8176.31,19.57716667,14.97413441,21.91521852,60,1,1,0.49999999999999994,0.8660254037844387,0.01,0.0,0.01,0.0,0.02333333333333333,0.03214550253664318,0.013333333333333334,0.023380903889000243,0.0075,0.01712255291076124,1.0
Peru,PER,2023-02-01,Coal,0.0,7036.81,18.69122024,15.76670833,22.67362327,61,2,2,0.8660254037844386,0.5000000000000001,0.0,0.06,0.0,0.0,0.02333333333333333,0.03214550253664318,0.011666666666666667,0.024013884872437167,0.0075,0.01712255291076124,1.0
Peru,PER,2023-03-01,Coal,0.0,9291.71,18.21555376,16.10593548,22.78031217,62,3,3,1.0,6.123233995736766e-17,0.0,0.01,0.0,0.01,0.0033333333333333335,0.005773502691896266,0.011666666666666667,0.024013884872437167,0.0075,0.01712255291076124,1.0
Peru,PER,2023-04-01,Coal,0.0,8870.28,17.18107778,16.01270556,22.79640323,63,4,4,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666667,0.024013884872437167,0.006666666666666665,0.017232808737106583,1.0
Peru,PER,2023-05-01,Coal,0.0,7429.2,15.07898925,15.52088172,22.3380385,64,5,5,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.06,0.0,0.0,0.0,0.011666666666666667,0.024013884872437167,0.006666666666666665,0.017232808737106583,1.0
Peru,PER,2023-06-01,Coal,0.0,3717.47,14.98748333,14.15913333,21.39493548,65,6,6,1.2246467991473532e-16,-1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0016666666666666668,0.004082482904638635,0.006666666666666665,0.017232808737106583,1.0
Peru,PER,2023-07-01,Coal,0.0,4279.95,15.56316667,14.12363978,21.83205515,66,7,7,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.006666666666666665,0.017232808737106583,1.0
Peru,PER,2023-08-01,Coal,0.0,2848.44,17.30981183,13.93025806,22.37309053,67,8,8,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005833333333333333,0.017298624923456324,1.0
Peru,PER,2023-09-01,Coal,0.0,2750.19,18.74104444,14.23207222,22.96964516,68,9,9,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005833333333333333,0.017298624923456324,1.0
Peru,PER,2023-10-01,Coal,0.0,4183.44,18.56630108,14.70951075,23.21897503,69,10,10,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005833333333333333,0.017298624923456324,1.0
Peru,PER,2023-11-01,Coal,0.0,5639.65,18.53551667,14.88716667,22.99290323,70,11,11,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.005833333333333333,0.017298624923456324,1.0
Peru,PER,2023-12-01,Coal,0.0,8145.57,17.79795161,15.79505914,22.72246618,71,12,12,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0028867513459481325,1.0
Peru,PER,2024-01-01,Coal,0.0,6046.03,18.7441129,16.34516129,23.43997919,72,1,1,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Peru,PER,2024-02-01,Coal,0.0,8242.86,18.79702299,16.76318448,23.5976812071,73,2,2,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Peru,PER,2024-03-01,Coal,0.0,5900.08,18.31816129,16.6978172,23.50221644,74,3,3,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Peru,PER,2024-04-01,Coal,0.0,6326.9,17.45735,16.23025,23.11680645,75,4,4,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Peru,PER,2024-05-01,Coal,0.0,6397.67,14.93651075,15.10394086,22.10204475,76,5,5,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Peru,PER,2024-06-01,Coal,0.0,3936.27,14.83292778,14.06463333,21.54964516,77,6,6,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
